method,assigned_zone,original_source_zone,pixels,predicted_pixels,percent_of_predicted
optimized_rf,6,40,10,83881,0.0119216509102181
optimized_rf,6,49,9,83881,0.0107294858191962
optimized_rf,6,9,7,83881,0.00834515563715263
optimized_rf,6,42,7,83881,0.00834515563715263
optimized_rf,6,30,6,83881,0.00715299054613083
optimized_rf,6,52,6,83881,0.00715299054613083
optimized_rf,6,46,5,83881,0.00596082545510902
optimized_rf,6,10,3,83881,0.00357649527306541
optimized_rf,6,29,2,83881,0.00238433018204361
optimized_rf,6,54,2,83881,0.00238433018204361
optimized_rf,6,1,1,83881,0.0011921650910218
optimized_rf,6,17,1,83881,0.0011921650910218
optimized_rf,6,25,1,83881,0.0011921650910218
optimized_rf,6,32,1,83881,0.0011921650910218
optimized_rf,6,50,1,83881,0.0011921650910218
optimized_rf,7,3,39499,272604,14.4895159278661
optimized_rf,7,33,35193,272604,12.9099352907514
optimized_rf,7,27,28158,272604,10.3292688295109
optimized_rf,7,13,15216,272604,5.58172293876832
optimized_rf,7,12,12498,272604,4.58467227186688
optimized_rf,7,41,11883,272604,4.3590702997755
optimized_rf,7,37,10190,272604,3.73802291969303
optimized_rf,7,5,6034,272604,2.21346715382019
optimized_rf,7,11,5463,272604,2.0040058106264
optimized_rf,7,2,2041,272604,0.748705081363443
optimized_rf,7,44,2018,272604,0.7402679344397
optimized_rf,7,15,1499,272604,0.549881879943068
optimized_rf,7,30,1405,272604,0.515399627298205
optimized_rf,7,28,1393,272604,0.510997637598861
optimized_rf,7,47,976,272604,0.358028495546654
optimized_rf,7,25,972,272604,0.356561165646872
optimized_rf,7,4,923,272604,0.338586374374551
optimized_rf,7,40,885,272604,0.324646740326628
optimized_rf,7,24,757,272604,0.277692183533624
optimized_rf,7,32,742,272604,0.272189696409444
optimized_rf,7,31,582,272604,0.213496500418189
optimized_rf,7,14,545,272604,0.199923698845211
optimized_rf,7,23,544,272604,0.199556866370266
optimized_rf,7,19,215,272604,0.0788689821132485
optimized_rf,7,10,192,272604,0.0704318351895057
optimized_rf,7,29,190,272604,0.069698170239615
optimized_rf,7,36,170,272604,0.0623615207407081
optimized_rf,7,42,161,272604,0.0590600284662001
optimized_rf,7,6,158,272604,0.057959531041364
optimized_rf,7,16,151,272604,0.0553917037167466
optimized_rf,7,26,138,272604,0.0506228815424572
optimized_rf,7,18,131,272604,0.0480550542178398
optimized_rf,7,9,63,272604,0.0231104459215565
optimized_rf,7,46,57,272604,0.0209094510718845
optimized_rf,7,21,54,272604,0.0198089536470485
optimized_rf,7,20,42,272604,0.0154069639477044
optimized_rf,7,1,40,272604,0.0146732989978137
optimized_rf,7,34,19,272604,0.0069698170239615
optimized_rf,7,49,14,272604,0.00513565464923479
optimized_rf,7,39,12,272604,0.0044019896993441
optimized_rf,7,53,10,272604,0.00366832474945342
optimized_rf,7,52,9,272604,0.00330149227450808
optimized_rf,7,54,3,272604,0.00110049742483603
optimized_rf,7,22,1,272604,0.000366832474945342
optimized_rf,9,2,6294,43063,14.615795462462
optimized_rf,9,3,4859,43063,11.2834684067529
optimized_rf,9,12,3126,43063,7.25913196944012
optimized_rf,9,7,2576,43063,5.98193344634605
optimized_rf,9,5,598,43063,1.38866312147319
optimized_rf,9,6,399,43063,0.926549474026426
optimized_rf,9,21,209,43063,0.485335438775747
optimized_rf,9,10,151,43063,0.350649049067645
optimized_rf,9,37,136,43063,0.31581636207417
optimized_rf,9,4,132,43063,0.306527645542577
optimized_rf,9,15,129,43063,0.299561108143882
optimized_rf,9,27,122,43063,0.283305854213594
optimized_rf,9,13,32,43063,0.074309732252746
optimized_rf,9,20,31,43063,0.0719875531198477
optimized_rf,9,19,23,43063,0.0534101200566612
optimized_rf,9,36,23,43063,0.0534101200566612
optimized_rf,9,47,17,43063,0.0394770452592713
optimized_rf,9,44,15,43063,0.0348326869934747
optimized_rf,9,53,15,43063,0.0348326869934747
optimized_rf,9,24,10,43063,0.0232217913289831
optimized_rf,9,30,9,43063,0.0208996121960848
optimized_rf,9,11,7,43063,0.0162552539302882
optimized_rf,9,52,7,43063,0.0162552539302882
optimized_rf,9,16,5,43063,0.0116108956644916
optimized_rf,9,25,5,43063,0.0116108956644916
optimized_rf,9,46,5,43063,0.0116108956644916
optimized_rf,9,17,3,43063,0.00696653739869494
optimized_rf,9,49,3,43063,0.00696653739869494
optimized_rf,9,54,3,43063,0.00696653739869494
optimized_rf,9,22,2,43063,0.00464435826579662
optimized_rf,9,40,2,43063,0.00464435826579662
optimized_rf,9,23,1,43063,0.00232217913289831
optimized_rf,9,31,1,43063,0.00232217913289831
optimized_rf,9,42,1,43063,0.00232217913289831
optimized_rf,9,50,1,43063,0.00232217913289831
optimized_rf,10,46,12890,168394,7.65466703089184
optimized_rf,10,16,12449,168394,7.39278121548274
optimized_rf,10,49,7128,168394,4.2329299143675
optimized_rf,10,18,5149,168394,3.05770989465183
optimized_rf,10,30,4425,168394,2.62776583488723
optimized_rf,10,5,4279,168394,2.54106440847061
optimized_rf,10,40,3521,168394,2.09092960556789
optimized_rf,10,39,3074,168394,1.8254807178403
optimized_rf,10,20,2921,168394,1.73462237371878
optimized_rf,10,44,2678,168394,1.59031794481989
optimized_rf,10,47,2447,168394,1.45313966055798
optimized_rf,10,3,2319,168394,1.37712745109683
optimized_rf,10,28,1408,168394,0.836134304072592
optimized_rf,10,7,1007,168394,0.598002304120099
optimized_rf,10,26,799,168394,0.474482463745739
optimized_rf,10,2,703,168394,0.417473306649881
optimized_rf,10,34,685,168394,0.406784089694407
optimized_rf,10,45,670,168394,0.397876408898179
optimized_rf,10,37,595,168394,0.35333800491704
optimized_rf,10,19,518,168394,0.30761191016307
optimized_rf,10,36,467,168394,0.277325795455895
optimized_rf,10,1,402,168394,0.238725845338908
optimized_rf,10,33,281,168394,0.166870553582669
optimized_rf,10,21,241,168394,0.143116738126062
optimized_rf,10,15,128,168394,0.0760122094611447
optimized_rf,10,27,102,168394,0.0605722294143497
optimized_rf,10,6,94,168394,0.0558214663230281
optimized_rf,10,41,41,168394,0.0243476608430229
optimized_rf,10,43,41,168394,0.0243476608430229
optimized_rf,10,53,33,168394,0.0195968977517014
optimized_rf,10,13,29,168394,0.0172215162060406
optimized_rf,10,31,25,168394,0.0148461346603798
optimized_rf,10,11,24,168394,0.0142522892739646
optimized_rf,10,50,21,168394,0.0124707531147191
optimized_rf,10,52,16,168394,0.00950152618264309
optimized_rf,10,24,11,168394,0.00653229925056712
optimized_rf,10,4,9,168394,0.00534460847773674
optimized_rf,10,9,9,168394,0.00534460847773674
optimized_rf,10,12,7,168394,0.00415691770490635
optimized_rf,10,54,5,168394,0.00296922693207597
optimized_rf,10,29,4,168394,0.00237538154566077
optimized_rf,10,17,1,168394,0.000593845386415193
optimized_rf,10,25,1,168394,0.000593845386415193
optimized_rf,11,13,26652,190092,14.0205795088694
optimized_rf,11,27,18591,190092,9.78000126254656
optimized_rf,11,5,11687,190092,6.14807566862361
optimized_rf,11,12,10888,190092,5.72775287755403
optimized_rf,11,3,8672,190092,4.56200155714075
optimized_rf,11,7,5963,190092,3.13690213159944
optimized_rf,11,4,5932,190092,3.12059423857921
optimized_rf,11,15,4504,190092,2.36937903751868
optimized_rf,11,2,4387,190092,2.30782989289397
optimized_rf,11,33,3156,190092,1.66024872167161
optimized_rf,11,6,2285,190092,1.2020495339099
optimized_rf,11,25,1264,190092,0.664941186372914
optimized_rf,11,14,760,190092,0.399806409528018
optimized_rf,11,9,310,190092,0.163078930202218
optimized_rf,11,24,183,190092,0.0962691749258254
optimized_rf,11,37,172,190092,0.0904825032089725
optimized_rf,11,18,112,190092,0.0589188392988658
optimized_rf,11,16,106,190092,0.0557624729078551
optimized_rf,11,20,34,190092,0.0178860762157271
optimized_rf,11,53,23,190092,0.0120994044988742
optimized_rf,11,41,22,190092,0.0115733434337058
optimized_rf,11,19,21,190092,0.0110472823685373
optimized_rf,11,31,21,190092,0.0110472823685373
optimized_rf,11,10,19,190092,0.00999516023820045
optimized_rf,11,21,19,190092,0.00999516023820045
optimized_rf,11,47,19,190092,0.00999516023820045
optimized_rf,11,49,12,190092,0.00631273278202134
optimized_rf,11,44,10,190092,0.00526061065168445
optimized_rf,11,30,7,190092,0.00368242745617911
optimized_rf,11,40,6,190092,0.00315636639101067
optimized_rf,11,52,6,190092,0.00315636639101067
optimized_rf,11,54,5,190092,0.00263030532584222
optimized_rf,11,1,4,190092,0.00210424426067378
optimized_rf,11,46,4,190092,0.00210424426067378
optimized_rf,11,17,2,190092,0.00105212213033689
optimized_rf,11,42,2,190092,0.00105212213033689
optimized_rf,11,22,1,190092,0.000526061065168445
optimized_rf,11,23,1,190092,0.000526061065168445
optimized_rf,11,29,1,190092,0.000526061065168445
optimized_rf,11,45,1,190092,0.000526061065168445
optimized_rf,11,48,1,190092,0.000526061065168445
optimized_rf,11,50,1,190092,0.000526061065168445
optimized_rf,12,13,24382,342905,7.11042416995961
optimized_rf,12,3,20315,342905,5.9243813884312
optimized_rf,12,5,15469,342905,4.51116198363978
optimized_rf,12,15,11052,342905,3.22305011592132
optimized_rf,12,27,8321,342905,2.42661961767837
optimized_rf,12,11,7346,342905,2.14228430614893
optimized_rf,12,6,6636,342905,1.9352298741634
optimized_rf,12,7,5475,342905,1.59665213397297
optimized_rf,12,4,5231,342905,1.52549539960047
optimized_rf,12,33,4621,342905,1.34760356366924
optimized_rf,12,2,2917,342905,0.850672926903953
optimized_rf,12,24,1067,342905,0.311164899899389
optimized_rf,12,22,749,342905,0.218427844446713
optimized_rf,12,25,693,342905,0.202096790656304
optimized_rf,12,37,690,342905,0.201221912774675
optimized_rf,12,14,624,342905,0.181974599378837
optimized_rf,12,9,482,342905,0.14056371298173
optimized_rf,12,41,279,342905,0.0813636429914991
optimized_rf,12,23,173,342905,0.0504512911739403
optimized_rf,12,29,57,342905,0.0166226797509514
optimized_rf,12,31,32,342905,0.00933203073737624
optimized_rf,12,20,31,342905,0.00904040477683323
optimized_rf,12,10,29,342905,0.00845715285574722
optimized_rf,12,1,27,342905,0.0078739009346612
optimized_rf,12,21,26,342905,0.0075822749741182
optimized_rf,12,19,22,342905,0.00641577113194617
optimized_rf,12,42,16,342905,0.00466601536868812
optimized_rf,12,44,15,342905,0.00437438940814511
optimized_rf,12,53,10,342905,0.00291625960543008
optimized_rf,12,26,9,342905,0.00262463364488707
optimized_rf,12,40,9,342905,0.00262463364488707
optimized_rf,12,16,6,342905,0.00174975576325805
optimized_rf,12,47,6,342905,0.00174975576325805
optimized_rf,12,30,5,342905,0.00145812980271504
optimized_rf,12,34,5,342905,0.00145812980271504
optimized_rf,12,46,5,342905,0.00145812980271504
optimized_rf,12,49,5,342905,0.00145812980271504
optimized_rf,12,32,4,342905,0.00116650384217203
optimized_rf,12,54,4,342905,0.00116650384217203
optimized_rf,12,52,3,342905,0.000874877881629023
optimized_rf,13,12,33989,613697,5.5384008720916
optimized_rf,13,33,31658,613697,5.15857173817047
optimized_rf,13,25,23251,613697,3.78867747438883
optimized_rf,13,15,22188,613697,3.61546496072166
optimized_rf,13,11,17073,613697,2.78199176466562
optimized_rf,13,7,12976,613697,2.1143984735138
optimized_rf,13,24,11755,613697,1.91544035574559
optimized_rf,13,31,10373,613697,1.69024779329213
optimized_rf,13,5,9880,613697,1.60991499062241
optimized_rf,13,4,8882,613697,1.44729402294618
optimized_rf,13,16,5907,613697,0.962527110284065
optimized_rf,13,2,5403,613697,0.880401892138955
optimized_rf,13,3,4709,613697,0.767316770328028
optimized_rf,13,18,3141,613697,0.511816091654351
optimized_rf,13,14,2690,613697,0.438327057163388
optimized_rf,13,27,2590,613697,0.422032371023486
optimized_rf,13,32,2196,613697,0.357831307632268
optimized_rf,13,37,2144,613697,0.349358070839519
optimized_rf,13,23,1105,613697,0.180056281845927
optimized_rf,13,44,613,613697,0.0998864260376049
optimized_rf,13,41,550,613697,0.089620773769466
optimized_rf,13,1,458,613697,0.0746296625207554
optimized_rf,13,20,404,613697,0.0658305320052078
optimized_rf,13,46,382,613697,0.0622457010544291
optimized_rf,13,35,377,613697,0.061430966747434
optimized_rf,13,42,375,613697,0.0611050730246359
optimized_rf,13,19,365,613697,0.0594756044106457
optimized_rf,13,6,233,613697,0.0379666187059738
optimized_rf,13,29,193,613697,0.0314487442500126
optimized_rf,13,45,141,613697,0.0229755074572631
optimized_rf,13,22,108,613697,0.0175982610310952
optimized_rf,13,36,89,613697,0.0145022706645136
optimized_rf,13,10,64,613697,0.0104285991295379
optimized_rf,13,38,47,613697,0.00765850248575437
optimized_rf,13,28,29,613697,0.00472545898057185
optimized_rf,13,21,21,613697,0.00342188408937961
optimized_rf,13,53,18,613697,0.00293304350518253
optimized_rf,13,47,13,613697,0.00211830919818738
optimized_rf,13,30,11,613697,0.00179241547538932
optimized_rf,13,40,11,613697,0.00179241547538932
optimized_rf,13,52,8,613697,0.00130357489119223
optimized_rf,13,9,6,613697,0.000977681168394175
optimized_rf,13,49,4,613697,0.000651787445596117
optimized_rf,13,54,4,613697,0.000651787445596117
optimized_rf,13,39,2,613697,0.000325893722798058
optimized_rf,13,34,1,613697,0.000162946861399029
optimized_rf,14,13,14138,80340,17.5977097336321
optimized_rf,14,27,6488,80340,8.0756783669405
optimized_rf,14,23,5730,80340,7.13218820014937
optimized_rf,14,15,5230,80340,6.50983320886234
optimized_rf,14,19,5103,80340,6.35175504107543
optimized_rf,14,12,4714,80340,5.86756285785412
optimized_rf,14,11,4212,80340,5.24271844660194
optimized_rf,14,5,2773,80340,3.45158078167787
optimized_rf,14,7,2336,80340,2.907642519293
optimized_rf,14,4,1917,80340,2.38610903659447
optimized_rf,14,3,1050,80340,1.30694548170276
optimized_rf,14,24,671,80340,0.835200398307194
optimized_rf,14,32,298,80340,0.37092357480707
optimized_rf,14,2,207,80340,0.257654966392831
optimized_rf,14,33,187,80340,0.232760766741349
optimized_rf,14,37,172,80340,0.214090117002738
optimized_rf,14,31,168,80340,0.209111277072442
optimized_rf,14,25,105,80340,0.130694548170276
optimized_rf,14,29,94,80340,0.117002738361962
optimized_rf,14,35,90,80340,0.112023898431665
optimized_rf,14,9,56,80340,0.0697037590241474
optimized_rf,14,20,35,80340,0.0435648493900921
optimized_rf,14,16,32,80340,0.0398307194423699
optimized_rf,14,42,23,80340,0.0286283295992034
optimized_rf,14,53,20,80340,0.0248941996514812
optimized_rf,14,6,18,80340,0.0224047796863331
optimized_rf,14,21,18,80340,0.0224047796863331
optimized_rf,14,44,18,80340,0.0224047796863331
optimized_rf,14,10,11,80340,0.0136918098083147
optimized_rf,14,46,11,80340,0.0136918098083147
optimized_rf,14,49,10,80340,0.0124470998257406
optimized_rf,14,30,9,80340,0.0112023898431665
optimized_rf,14,40,9,80340,0.0112023898431665
optimized_rf,14,47,9,80340,0.0112023898431665
optimized_rf,14,52,6,80340,0.00746825989544436
optimized_rf,14,17,5,80340,0.0062235499128703
optimized_rf,14,38,5,80340,0.0062235499128703
optimized_rf,14,54,4,80340,0.00497883993029624
optimized_rf,14,50,3,80340,0.00373412994772218
optimized_rf,14,34,1,80340,0.00124470998257406
optimized_rf,14,41,1,80340,0.00124470998257406
optimized_rf,14,45,1,80340,0.00124470998257406
optimized_rf,15,27,22945,196979,11.648449834754
optimized_rf,15,23,13649,196979,6.92916503789744
optimized_rf,15,19,10012,196979,5.08277532122714
optimized_rf,15,13,8246,196979,4.18623305022363
optimized_rf,15,24,7915,196979,4.01819483295174
optimized_rf,15,29,3741,196979,1.89918722300347
optimized_rf,15,12,3243,196979,1.64636839460044
optimized_rf,15,33,2865,196979,1.4544697658126
optimized_rf,15,7,2281,196979,1.15799146101869
optimized_rf,15,32,1629,196979,0.826991709776169
optimized_rf,15,25,1497,196979,0.759979490199463
optimized_rf,15,11,1481,196979,0.751856796917438
optimized_rf,15,5,1461,196979,0.741703430314907
optimized_rf,15,6,1395,196979,0.708197320526554
optimized_rf,15,4,1089,196979,0.552850811507826
optimized_rf,15,3,990,196979,0.502591646825296
optimized_rf,15,14,765,196979,0.38836627254682
optimized_rf,15,38,334,196979,0.169561222262272
optimized_rf,15,16,259,196979,0.131486097502779
optimized_rf,15,31,168,196979,0.0852882794612624
optimized_rf,15,28,126,196979,0.0639662095959468
optimized_rf,15,35,56,196979,0.0284294264870875
optimized_rf,15,10,36,196979,0.0182760598845562
optimized_rf,15,20,30,196979,0.0152300499037969
optimized_rf,15,21,21,196979,0.0106610349326578
optimized_rf,15,37,16,196979,0.00812269328202499
optimized_rf,15,44,15,196979,0.00761502495189843
optimized_rf,15,40,13,196979,0.0065996882916453
optimized_rf,15,47,12,196979,0.00609201996151874
optimized_rf,15,53,12,196979,0.00609201996151874
optimized_rf,15,9,9,196979,0.00456901497113906
optimized_rf,15,30,8,196979,0.00406134664101249
optimized_rf,15,2,5,196979,0.00253834165063281
optimized_rf,15,42,4,196979,0.00203067332050625
optimized_rf,15,49,4,196979,0.00203067332050625
optimized_rf,15,52,4,196979,0.00203067332050625
optimized_rf,15,54,4,196979,0.00203067332050625
optimized_rf,15,50,3,196979,0.00152300499037969
optimized_rf,15,34,2,196979,0.00101533666025312
optimized_rf,15,41,2,196979,0.00101533666025312
optimized_rf,15,46,2,196979,0.00101533666025312
optimized_rf,16,31,64742,785286,8.24438484832278
optimized_rf,16,20,53768,785286,6.84693220049765
optimized_rf,16,18,22829,785286,2.90709372126843
optimized_rf,16,46,13604,785286,1.73236247685557
optimized_rf,16,13,8552,785286,1.08902998398036
optimized_rf,16,22,4810,785286,0.612515694918794
optimized_rf,16,19,4571,785286,0.582080923383328
optimized_rf,16,2,4136,785286,0.526687092345973
optimized_rf,16,10,3847,785286,0.489885213794719
optimized_rf,16,25,3485,785286,0.443787359000415
optimized_rf,16,5,3408,785286,0.433982014196102
optimized_rf,16,45,2997,785286,0.381644394526325
optimized_rf,16,42,2484,785286,0.316317876544342
optimized_rf,16,4,1015,785286,0.129252272420494
optimized_rf,16,24,892,785286,0.113589189161656
optimized_rf,16,11,697,785286,0.088757471800083
optimized_rf,16,43,415,785286,0.0528469882310394
optimized_rf,16,39,361,785286,0.0459705126539885
optimized_rf,16,33,295,785286,0.0375659313931485
optimized_rf,16,23,286,785286,0.0364198521303067
optimized_rf,16,7,269,785286,0.0342550357449388
optimized_rf,16,15,164,785286,0.0208841110117842
optimized_rf,16,28,125,785286,0.0159177675394697
optimized_rf,16,1,76,785286,0.00967800266399758
optimized_rf,16,44,49,785286,0.00623976487547212
optimized_rf,16,6,44,785286,0.00560305417389333
optimized_rf,16,27,31,785286,0.00394760634978849
optimized_rf,16,40,28,785286,0.00356557992884121
optimized_rf,16,35,25,785286,0.00318355350789394
optimized_rf,16,21,21,785286,0.00267418494663091
optimized_rf,16,3,17,785286,0.00216481638536788
optimized_rf,16,53,16,785286,0.00203747424505212
optimized_rf,16,32,15,785286,0.00191013210473636
optimized_rf,16,47,13,785286,0.00165544782410485
optimized_rf,16,30,10,785286,0.00127342140315758
optimized_rf,16,52,10,785286,0.00127342140315758
optimized_rf,16,17,6,785286,0.000764052841894545
optimized_rf,16,12,4,785286,0.00050936856126303
optimized_rf,16,41,4,785286,0.00050936856126303
optimized_rf,16,54,4,785286,0.00050936856126303
optimized_rf,16,14,2,785286,0.000254684280631515
optimized_rf,16,37,2,785286,0.000254684280631515
optimized_rf,16,48,2,785286,0.000254684280631515
optimized_rf,16,49,2,785286,0.000254684280631515
