method,original_zone,model_family,model_version,predicted_zone,pixels,original_total,share_of_original
mf_var,10,multi-Forest,corrected,49,6325,146264,0.0432437236777334
mf_var,10,multi-Forest,corrected,18,6027,146264,0.0412063118744189
mf_var,10,multi-Forest,corrected,34,4667,146264,0.0319080566646612
mf_var,10,multi-Forest,corrected,16,2376,146264,0.0162445988076355
mf_var,10,multi-Forest,corrected,20,1787,146264,0.0122176338675272
mf_var,10,multi-Forest,corrected,36,1696,146264,0.0115954712027567
mf_var,10,multi-Forest,corrected,1,1547,146264,0.0105767653010994
mf_var,10,multi-Forest,corrected,28,852,146264,0.00582508341081879
mf_var,10,multi-Forest,corrected,45,774,146264,0.00529180112672975
mf_var,10,multi-Forest,corrected,40,764,146264,0.00522343160312859
mf_var,10,multi-Forest,corrected,3,744,146264,0.00508669255592627
mf_var,10,multi-Forest,corrected,47,721,146264,0.0049294426516436
mf_var,10,multi-Forest,corrected,30,621,146264,0.00424574741563201
mf_var,10,multi-Forest,corrected,5,424,146264,0.00289886780068917
mf_var,10,multi-Forest,corrected,50,278,146264,0.00190067275611224
mf_var,10,multi-Forest,corrected,9,233,146264,0.00159300989990702
mf_var,10,multi-Forest,corrected,43,215,146264,0.00146994475742493
mf_var,10,multi-Forest,corrected,44,198,146264,0.00135371656730296
mf_var,10,multi-Forest,corrected,26,189,146264,0.00129218399606192
mf_var,10,multi-Forest,corrected,33,183,146264,0.00125116228190122
mf_var,10,multi-Forest,corrected,7,116,146264,0.000793086473773451
mf_var,10,multi-Forest,corrected,13,80,146264,0.000546956188809276
mf_var,10,multi-Forest,corrected,31,39,146264,0.000266641142044522
mf_var,10,multi-Forest,corrected,21,33,146264,0.000225619427883827
mf_var,10,multi-Forest,corrected,12,32,146264,0.000218782475523711
mf_var,10,multi-Forest,corrected,15,29,146264,0.000198271618443363
mf_var,10,multi-Forest,corrected,37,27,146264,0.000184597713723131
mf_var,10,multi-Forest,corrected,53,26,146264,0.000177760761363015
mf_var,10,multi-Forest,corrected,52,22,146264,0.000150412951922551
mf_var,10,multi-Forest,corrected,23,20,146264,0.000136739047202319
mf_var,10,multi-Forest,corrected,11,19,146264,0.000129902094842203
mf_var,10,multi-Forest,corrected,14,19,146264,0.000129902094842203
mf_var,10,multi-Forest,corrected,22,18,146264,0.000123065142482087
mf_var,10,multi-Forest,corrected,27,15,146264,0.000102554285401739
mf_var,10,multi-Forest,corrected,29,15,146264,0.000102554285401739
mf_var,10,multi-Forest,corrected,38,15,146264,0.000102554285401739
mf_var,10,multi-Forest,corrected,42,15,146264,0.000102554285401739
mf_var,10,multi-Forest,corrected,48,15,146264,0.000102554285401739
mf_var,10,multi-Forest,corrected,54,15,146264,0.000102554285401739
mf_var,10,multi-Forest,corrected,55,15,146264,0.000102554285401739
mf_var,10,multi-Forest,corrected,41,14,146264,9.57173330416234e-05
mf_var,10,multi-Forest,corrected,24,13,146264,8.88803806815074e-05
mf_var,10,multi-Forest,corrected,2,12,146264,8.20434283213915e-05
mf_var,10,multi-Forest,corrected,19,12,146264,8.20434283213915e-05
mf_var,10,multi-Forest,corrected,17,10,146264,6.83695236011596e-05
mf_var,10,multi-Forest,corrected,35,10,146264,6.83695236011596e-05
mf_var,10,multi-Forest,corrected,4,9,146264,6.15325712410436e-05
mf_var,10,multi-Forest,corrected,6,8,146264,5.46956188809276e-05
mf_var,10,multi-Forest,corrected,32,7,146264,4.78586665208117e-05
mf_var,10,multi-Forest,corrected,25,2,146264,1.36739047202319e-05
mf_var,11,multi-Forest,corrected,13,12423,147057,0.0844774475203493
mf_var,11,multi-Forest,corrected,5,7383,147057,0.0502050225422795
mf_var,11,multi-Forest,corrected,12,6169,147057,0.0419497201765302
mf_var,11,multi-Forest,corrected,4,5071,147057,0.0344832275920221
mf_var,11,multi-Forest,corrected,27,4625,147057,0.0314503899848358
mf_var,11,multi-Forest,corrected,7,4464,147057,0.0303555764091475
mf_var,11,multi-Forest,corrected,14,3330,147057,0.0226442807890818
mf_var,11,multi-Forest,corrected,33,2718,147057,0.0184826291846019
mf_var,11,multi-Forest,corrected,6,2587,147057,0.0175918181385449
mf_var,11,multi-Forest,corrected,3,1809,147057,0.0123013525367715
mf_var,11,multi-Forest,corrected,2,1594,147057,0.0108393344077467
mf_var,11,multi-Forest,corrected,25,1549,147057,0.0105333306132996
mf_var,11,multi-Forest,corrected,15,1355,147057,0.00921411425501676
mf_var,11,multi-Forest,corrected,16,569,147057,0.00386924797867494
mf_var,11,multi-Forest,corrected,41,564,147057,0.00383524755706971
mf_var,11,multi-Forest,corrected,24,409,147057,0.00278123448730764
mf_var,11,multi-Forest,corrected,20,345,147057,0.00234602909076073
mf_var,11,multi-Forest,corrected,18,148,147057,0.00100641247951475
mf_var,11,multi-Forest,corrected,31,126,147057,0.000856810624451743
mf_var,11,multi-Forest,corrected,46,123,147057,0.000836410371488607
mf_var,11,multi-Forest,corrected,22,93,147057,0.000632407841857239
mf_var,11,multi-Forest,corrected,37,48,147057,0.000326404047410188
mf_var,11,multi-Forest,corrected,34,32,147057,0.000217602698273459
mf_var,11,multi-Forest,corrected,32,27,147057,0.000183602276668231
mf_var,11,multi-Forest,corrected,17,24,147057,0.000163202023705094
mf_var,11,multi-Forest,corrected,23,24,147057,0.000163202023705094
mf_var,11,multi-Forest,corrected,45,24,147057,0.000163202023705094
mf_var,11,multi-Forest,corrected,42,23,147057,0.000156401939384048
mf_var,11,multi-Forest,corrected,9,22,147057,0.000149601855063003
mf_var,11,multi-Forest,corrected,26,19,147057,0.000129201602099866
mf_var,11,multi-Forest,corrected,28,17,147057,0.000115601433457775
mf_var,11,multi-Forest,corrected,10,13,147057,8.84010961735926e-05
mf_var,11,multi-Forest,corrected,1,9,147057,6.12007588894102e-05
mf_var,11,multi-Forest,corrected,38,8,147057,5.44006745683647e-05
mf_var,11,multi-Forest,corrected,52,8,147057,5.44006745683647e-05
mf_var,11,multi-Forest,corrected,54,8,147057,5.44006745683647e-05
mf_var,11,multi-Forest,corrected,47,7,147057,4.76005902473191e-05
mf_var,11,multi-Forest,corrected,29,6,147057,4.08005059262735e-05
mf_var,11,multi-Forest,corrected,30,6,147057,4.08005059262735e-05
mf_var,11,multi-Forest,corrected,53,6,147057,4.08005059262735e-05
mf_var,11,multi-Forest,corrected,19,5,147057,3.40004216052279e-05
mf_var,11,multi-Forest,corrected,36,5,147057,3.40004216052279e-05
mf_var,11,multi-Forest,corrected,43,5,147057,3.40004216052279e-05
mf_var,11,multi-Forest,corrected,48,5,147057,3.40004216052279e-05
mf_var,11,multi-Forest,corrected,50,5,147057,3.40004216052279e-05
mf_var,11,multi-Forest,corrected,55,5,147057,3.40004216052279e-05
mf_var,11,multi-Forest,corrected,40,4,147057,2.72003372841823e-05
mf_var,11,multi-Forest,corrected,21,2,147057,1.36001686420912e-05
mf_var,11,multi-Forest,corrected,35,2,147057,1.36001686420912e-05
mf_var,11,multi-Forest,corrected,39,2,147057,1.36001686420912e-05
mf_var,11,multi-Forest,corrected,49,2,147057,1.36001686420912e-05
mf_var,11,multi-Forest,corrected,44,1,147057,6.80008432104558e-06
mf_var,12,multi-Forest,corrected,3,22619,374213,0.0604441855307004
mf_var,12,multi-Forest,corrected,13,20953,374213,0.0559921755791488
mf_var,12,multi-Forest,corrected,7,12080,374213,0.0322810805610708
mf_var,12,multi-Forest,corrected,11,10933,374213,0.0292159812726976
mf_var,12,multi-Forest,corrected,27,10789,374213,0.0288311736898504
mf_var,12,multi-Forest,corrected,5,9417,374213,0.0251648125532785
mf_var,12,multi-Forest,corrected,6,7823,374213,0.0209052063931504
mf_var,12,multi-Forest,corrected,4,7620,374213,0.0203627345923311
mf_var,12,multi-Forest,corrected,15,7332,374213,0.0195931194266367
mf_var,12,multi-Forest,corrected,14,6263,374213,0.0167364575789724
mf_var,12,multi-Forest,corrected,9,5736,374213,0.0153281687167469
mf_var,12,multi-Forest,corrected,33,4985,374213,0.0133212902812035
mf_var,12,multi-Forest,corrected,24,3169,374213,0.00846843909751933
mf_var,12,multi-Forest,corrected,25,2604,374213,0.00695860378982024
mf_var,12,multi-Forest,corrected,41,2537,374213,0.00677956137280105
mf_var,12,multi-Forest,corrected,2,1684,374213,0.00450011089940756
mf_var,12,multi-Forest,corrected,22,1314,374213,0.00351136919348072
mf_var,12,multi-Forest,corrected,23,812,374213,0.00216988720327728
mf_var,12,multi-Forest,corrected,1,403,374213,0.00107692677699599
mf_var,12,multi-Forest,corrected,26,299,374213,0.000799010189384121
mf_var,12,multi-Forest,corrected,19,141,374213,0.000376790758204552
mf_var,12,multi-Forest,corrected,29,84,374213,0.000224471089994201
mf_var,12,multi-Forest,corrected,45,44,374213,0.000117580094758867
mf_var,12,multi-Forest,corrected,37,40,374213,0.000106890995235334
mf_var,12,multi-Forest,corrected,32,33,374213,8.81850710691505e-05
mf_var,12,multi-Forest,corrected,46,32,374213,8.55127961882671e-05
mf_var,12,multi-Forest,corrected,34,28,374213,7.48236966647337e-05
mf_var,12,multi-Forest,corrected,10,15,374213,4.00841232132502e-05
mf_var,12,multi-Forest,corrected,16,14,374213,3.74118483323669e-05
mf_var,12,multi-Forest,corrected,28,14,374213,3.74118483323669e-05
mf_var,12,multi-Forest,corrected,18,12,374213,3.20672985706002e-05
mf_var,12,multi-Forest,corrected,44,12,374213,3.20672985706002e-05
mf_var,12,multi-Forest,corrected,48,12,374213,3.20672985706002e-05
mf_var,12,multi-Forest,corrected,49,12,374213,3.20672985706002e-05
mf_var,12,multi-Forest,corrected,54,11,374213,2.93950236897168e-05
mf_var,12,multi-Forest,corrected,55,11,374213,2.93950236897168e-05
mf_var,12,multi-Forest,corrected,39,10,374213,2.67227488088335e-05
mf_var,12,multi-Forest,corrected,38,9,374213,2.40504739279501e-05
mf_var,12,multi-Forest,corrected,43,9,374213,2.40504739279501e-05
mf_var,12,multi-Forest,corrected,50,8,374213,2.13781990470668e-05
mf_var,12,multi-Forest,corrected,21,7,374213,1.87059241661834e-05
mf_var,12,multi-Forest,corrected,36,7,374213,1.87059241661834e-05
mf_var,12,multi-Forest,corrected,42,7,374213,1.87059241661834e-05
mf_var,12,multi-Forest,corrected,52,7,374213,1.87059241661834e-05
mf_var,12,multi-Forest,corrected,17,6,374213,1.60336492853001e-05
mf_var,12,multi-Forest,corrected,20,6,374213,1.60336492853001e-05
mf_var,12,multi-Forest,corrected,40,6,374213,1.60336492853001e-05
mf_var,12,multi-Forest,corrected,30,4,374213,1.06890995235334e-05
mf_var,12,multi-Forest,corrected,35,4,374213,1.06890995235334e-05
mf_var,12,multi-Forest,corrected,47,3,374213,8.01682464265004e-06
mf_var,12,multi-Forest,corrected,53,3,374213,8.01682464265004e-06
mf_var,12,multi-Forest,corrected,31,2,374213,5.34454976176669e-06
mf_var,13,multi-Forest,corrected,25,34640,618971,0.0559638496795488
mf_var,13,multi-Forest,corrected,12,32397,618971,0.0523400934777235
mf_var,13,multi-Forest,corrected,33,30990,618971,0.0500669659806356
mf_var,13,multi-Forest,corrected,11,26522,618971,0.0428485340993358
mf_var,13,multi-Forest,corrected,15,16815,618971,0.0271660546293768
mf_var,13,multi-Forest,corrected,14,16637,618971,0.0268784805750189
mf_var,13,multi-Forest,corrected,7,12713,618971,0.0205389267025434
mf_var,13,multi-Forest,corrected,4,11042,618971,0.0178392848776437
mf_var,13,multi-Forest,corrected,5,9265,618971,0.0149683910877893
mf_var,13,multi-Forest,corrected,24,8416,618971,0.0135967597835763
mf_var,13,multi-Forest,corrected,16,7501,618971,0.0121184998974104
mf_var,13,multi-Forest,corrected,18,6443,618971,0.0104092114170131
mf_var,13,multi-Forest,corrected,32,4359,618971,0.0070423331626199
mf_var,13,multi-Forest,corrected,31,3866,618971,0.00624584996712285
mf_var,13,multi-Forest,corrected,1,2664,618971,0.00430391730791911
mf_var,13,multi-Forest,corrected,27,2431,618971,0.00392748610193369
mf_var,13,multi-Forest,corrected,22,2054,618971,0.00331841071714184
mf_var,13,multi-Forest,corrected,20,1998,618971,0.00322793798093933
mf_var,13,multi-Forest,corrected,2,1936,618971,0.00312777173728656
mf_var,13,multi-Forest,corrected,3,1900,618971,0.00306961069258495
mf_var,13,multi-Forest,corrected,35,1213,618971,0.00195970408952923
mf_var,13,multi-Forest,corrected,41,1132,618971,0.00182884173895061
mf_var,13,multi-Forest,corrected,42,829,618971,0.00133931961271207
mf_var,13,multi-Forest,corrected,6,727,618971,0.00117452998605751
mf_var,13,multi-Forest,corrected,19,262,618971,0.000423283158661714
mf_var,13,multi-Forest,corrected,37,217,618971,0.000350581852784702
mf_var,13,multi-Forest,corrected,23,171,618971,0.000276264962332646
mf_var,13,multi-Forest,corrected,29,101,618971,0.000163174042079516
mf_var,13,multi-Forest,corrected,28,100,618971,0.000161558457504471
mf_var,13,multi-Forest,corrected,9,68,618971,0.00010985975110304
mf_var,13,multi-Forest,corrected,17,51,618971,8.23948133272803e-05
mf_var,13,multi-Forest,corrected,30,48,618971,7.75480596021462e-05
mf_var,13,multi-Forest,corrected,46,36,618971,5.81610447016096e-05
mf_var,13,multi-Forest,corrected,10,30,618971,4.84675372513413e-05
mf_var,13,multi-Forest,corrected,40,17,618971,2.74649377757601e-05
mf_var,13,multi-Forest,corrected,49,17,618971,2.74649377757601e-05
mf_var,13,multi-Forest,corrected,47,15,618971,2.42337686256707e-05
mf_var,13,multi-Forest,corrected,52,15,618971,2.42337686256707e-05
mf_var,13,multi-Forest,corrected,34,13,618971,2.10025994755812e-05
mf_var,13,multi-Forest,corrected,43,13,618971,2.10025994755812e-05
mf_var,13,multi-Forest,corrected,45,13,618971,2.10025994755812e-05
mf_var,13,multi-Forest,corrected,55,13,618971,2.10025994755812e-05
mf_var,13,multi-Forest,corrected,39,11,618971,1.77714303254918e-05
mf_var,13,multi-Forest,corrected,50,11,618971,1.77714303254918e-05
mf_var,13,multi-Forest,corrected,54,9,618971,1.45402611754024e-05
mf_var,13,multi-Forest,corrected,44,8,618971,1.29246766003577e-05
mf_var,13,multi-Forest,corrected,21,7,618971,1.1309092025313e-05
mf_var,13,multi-Forest,corrected,26,7,618971,1.1309092025313e-05
mf_var,13,multi-Forest,corrected,38,7,618971,1.1309092025313e-05
mf_var,13,multi-Forest,corrected,36,6,618971,9.69350745026827e-06
mf_var,13,multi-Forest,corrected,53,6,618971,9.69350745026827e-06
mf_var,13,multi-Forest,corrected,48,5,618971,8.07792287522356e-06
mf_var,14,multi-Forest,corrected,23,869,32665,0.0266033981325578
mf_var,14,multi-Forest,corrected,13,824,32665,0.0252257768253482
mf_var,14,multi-Forest,corrected,11,755,32665,0.0231134241542936
mf_var,14,multi-Forest,corrected,27,705,32665,0.0215827338129496
mf_var,14,multi-Forest,corrected,15,611,32665,0.018705035971223
mf_var,14,multi-Forest,corrected,19,488,32665,0.0149395377315169
mf_var,14,multi-Forest,corrected,24,481,32665,0.0147252410837288
mf_var,14,multi-Forest,corrected,7,439,32665,0.0134394611969998
mf_var,14,multi-Forest,corrected,12,437,32665,0.0133782335833461
mf_var,14,multi-Forest,corrected,4,331,32665,0.0101331700596969
mf_var,14,multi-Forest,corrected,33,182,32665,0.00557171284249196
mf_var,14,multi-Forest,corrected,5,133,32665,0.0040716363079749
mf_var,14,multi-Forest,corrected,3,39,32665,0.00119393846624828
mf_var,14,multi-Forest,corrected,2,38,32665,0.0011633246594214
mf_var,14,multi-Forest,corrected,25,26,32665,0.000795958977498852
mf_var,14,multi-Forest,corrected,32,8,32665,0.000244910454615031
mf_var,14,multi-Forest,corrected,29,4,32665,0.000122455227307516
mf_var,14,multi-Forest,corrected,37,3,32665,9.18414204806368e-05
mf_var,15,multi-Forest,corrected,13,17174,235591,0.0728975215521815
mf_var,15,multi-Forest,corrected,23,13042,235591,0.0553586512218209
mf_var,15,multi-Forest,corrected,27,10715,235591,0.0454813638891129
mf_var,15,multi-Forest,corrected,19,6911,235591,0.0293347368957218
mf_var,15,multi-Forest,corrected,12,6894,235591,0.0292625779422813
mf_var,15,multi-Forest,corrected,14,6793,235591,0.0288338688659584
mf_var,15,multi-Forest,corrected,24,5514,235591,0.023404968780641
mf_var,15,multi-Forest,corrected,11,5220,235591,0.0221570433505524
mf_var,15,multi-Forest,corrected,25,4714,235591,0.0200092533246177
mf_var,15,multi-Forest,corrected,32,4350,235591,0.018464202792127
mf_var,15,multi-Forest,corrected,33,3960,235591,0.0168087915073156
mf_var,15,multi-Forest,corrected,29,3210,235591,0.0136253082672937
mf_var,15,multi-Forest,corrected,4,2453,235591,0.0104121125170316
mf_var,15,multi-Forest,corrected,6,1864,235591,0.00791201701253443
mf_var,15,multi-Forest,corrected,5,1734,235591,0.00736021325093064
mf_var,15,multi-Forest,corrected,38,1345,235591,0.00570904661043928
mf_var,15,multi-Forest,corrected,7,1170,235591,0.00496623385443417
mf_var,15,multi-Forest,corrected,3,539,235591,0.00228786328849574
mf_var,15,multi-Forest,corrected,42,512,235591,0.00217325789185495
mf_var,15,multi-Forest,corrected,35,289,235591,0.00122670220848844
mf_var,15,multi-Forest,corrected,31,252,235591,0.00106965036864736
mf_var,15,multi-Forest,corrected,37,247,235591,0.00104842714704721
mf_var,15,multi-Forest,corrected,9,183,235591,0.000776769910565344
mf_var,15,multi-Forest,corrected,20,172,235591,0.000730078823045023
mf_var,15,multi-Forest,corrected,43,171,235591,0.000725834178724994
mf_var,15,multi-Forest,corrected,16,157,235591,0.000666409158244585
mf_var,15,multi-Forest,corrected,10,136,235591,0.000577271627523972
mf_var,15,multi-Forest,corrected,41,128,235591,0.000543314472963738
mf_var,15,multi-Forest,corrected,46,128,235591,0.000543314472963738
mf_var,15,multi-Forest,corrected,28,123,235591,0.000522091251363592
mf_var,15,multi-Forest,corrected,18,120,235591,0.000509357318403504
mf_var,15,multi-Forest,corrected,30,120,235591,0.000509357318403504
mf_var,15,multi-Forest,corrected,2,114,235591,0.000483889452483329
mf_var,15,multi-Forest,corrected,52,109,235591,0.000462666230883183
mf_var,15,multi-Forest,corrected,44,108,235591,0.000458421586563154
mf_var,15,multi-Forest,corrected,34,107,235591,0.000454176942243125
mf_var,15,multi-Forest,corrected,49,107,235591,0.000454176942243125
mf_var,15,multi-Forest,corrected,47,94,235591,0.000398996566082745
mf_var,15,multi-Forest,corrected,55,94,235591,0.000398996566082745
mf_var,15,multi-Forest,corrected,36,90,235591,0.000382017988802628
mf_var,15,multi-Forest,corrected,22,88,235591,0.00037352870016257
mf_var,15,multi-Forest,corrected,45,87,235591,0.000369284055842541
mf_var,15,multi-Forest,corrected,17,86,235591,0.000365039411522511
mf_var,15,multi-Forest,corrected,21,86,235591,0.000365039411522511
mf_var,15,multi-Forest,corrected,26,82,235591,0.000348060834242395
mf_var,15,multi-Forest,corrected,54,80,235591,0.000339571545602336
mf_var,15,multi-Forest,corrected,53,79,235591,0.000335326901282307
mf_var,15,multi-Forest,corrected,50,78,235591,0.000331082256962278
mf_var,15,multi-Forest,corrected,1,77,235591,0.000326837612642249
mf_var,15,multi-Forest,corrected,40,76,235591,0.000322592968322219
mf_var,15,multi-Forest,corrected,48,76,235591,0.000322592968322219
mf_var,15,multi-Forest,corrected,39,73,235591,0.000309859035362132
mf_var,16,multi-Forest,corrected,20,79585,911178,0.087342977991128
mf_var,16,multi-Forest,corrected,18,67345,911178,0.0739098178402025
mf_var,16,multi-Forest,corrected,31,63094,911178,0.0692444286407266
mf_var,16,multi-Forest,corrected,46,44926,911178,0.0493054046519999
mf_var,16,multi-Forest,corrected,22,23611,911178,0.0259126098303515
