method,original_zone,assigned_zone,pixels,original_pixels,percent_of_original
optimized_mf,17,16,3,1641,0.182815356489945
optimized_mf,17,21,3,1641,0.182815356489945
optimized_mf,17,23,3,1641,0.182815356489945
optimized_mf,17,24,3,1641,0.182815356489945
optimized_mf,17,41,3,1641,0.182815356489945
optimized_mf,17,11,2,1641,0.12187690432663
optimized_mf,17,13,2,1641,0.12187690432663
optimized_mf,17,14,2,1641,0.12187690432663
optimized_mf,17,29,2,1641,0.12187690432663
optimized_mf,17,30,2,1641,0.12187690432663
optimized_mf,17,48,2,1641,0.12187690432663
optimized_mf,17,55,2,1641,0.12187690432663
optimized_mf,17,1,1,1641,0.0609384521633151
optimized_mf,17,10,1,1641,0.0609384521633151
optimized_mf,17,18,1,1641,0.0609384521633151
optimized_mf,17,20,1,1641,0.0609384521633151
optimized_mf,17,26,1,1641,0.0609384521633151
optimized_mf,17,27,1,1641,0.0609384521633151
optimized_mf,17,28,1,1641,0.0609384521633151
optimized_mf,17,32,1,1641,0.0609384521633151
optimized_mf,17,34,1,1641,0.0609384521633151
optimized_mf,17,35,1,1641,0.0609384521633151
optimized_mf,17,36,1,1641,0.0609384521633151
optimized_mf,17,37,1,1641,0.0609384521633151
optimized_mf,17,40,1,1641,0.0609384521633151
optimized_mf,17,42,1,1641,0.0609384521633151
optimized_mf,17,43,1,1641,0.0609384521633151
optimized_mf,17,45,1,1641,0.0609384521633151
optimized_mf,17,46,1,1641,0.0609384521633151
optimized_mf,17,52,1,1641,0.0609384521633151
optimized_mf,17,54,1,1641,0.0609384521633151
optimized_mf,18,16,23200,112964,20.5375163768988
optimized_mf,18,46,10989,112964,9.72787790800609
optimized_mf,18,10,5663,112964,5.01310151906802
optimized_mf,18,39,5432,112964,4.8086115930739
optimized_mf,18,31,3805,112964,3.36832973336638
optimized_mf,18,45,3287,112964,2.90977656598562
optimized_mf,18,1,2903,112964,2.56984526043695
optimized_mf,18,13,2497,112964,2.21043872384122
optimized_mf,18,25,2226,112964,1.97053928685245
optimized_mf,18,42,1916,112964,1.69611557664389
optimized_mf,18,20,1590,112964,1.40752806203746
optimized_mf,18,43,1110,112964,0.982613930101625
optimized_mf,18,5,1046,112964,0.92595871251018
optimized_mf,18,2,835,112964,0.739173542013385
optimized_mf,18,22,670,112964,0.593109309160441
optimized_mf,18,36,596,112964,0.527601713820332
optimized_mf,18,28,547,112964,0.484225062851882
optimized_mf,18,34,489,112964,0.432881271909635
optimized_mf,18,44,248,112964,0.21953896816685
optimized_mf,18,33,201,112964,0.177932792748132
optimized_mf,18,24,173,112964,0.153146135051875
optimized_mf,18,32,163,112964,0.144293757303212
optimized_mf,18,11,142,112964,0.125703764031019
optimized_mf,18,7,120,112964,0.106228532983959
optimized_mf,18,17,119,112964,0.105343295209093
optimized_mf,18,3,101,112964,0.0894090152614992
optimized_mf,18,50,72,112964,0.0637371197903757
optimized_mf,18,4,30,112964,0.0265571332459899
optimized_mf,18,30,21,112964,0.0185899932721929
optimized_mf,18,15,8,112964,0.00708190219893063
optimized_mf,18,40,6,112964,0.00531142664919797
optimized_mf,18,26,5,112964,0.00442618887433165
optimized_mf,18,49,5,112964,0.00442618887433165
optimized_mf,18,47,3,112964,0.00265571332459899
optimized_mf,18,12,1,112964,0.000885237774866329
optimized_mf,18,19,1,112964,0.000885237774866329
optimized_mf,18,35,1,112964,0.000885237774866329
optimized_mf,18,37,1,112964,0.000885237774866329
optimized_mf,19,23,48801,691356,7.05873674344332
optimized_mf,19,20,38419,691356,5.55705020278988
optimized_mf,19,24,24864,691356,3.59641053234513
optimized_mf,19,38,19964,691356,2.88765845671405
optimized_mf,19,15,14383,691356,2.08040430689833
optimized_mf,19,14,6612,691356,0.956381372259733
optimized_mf,19,42,5749,691356,0.831554220980219
optimized_mf,19,31,5412,691356,0.782809435370489
optimized_mf,19,29,4312,691356,0.623701826555349
optimized_mf,19,22,4080,691356,0.590144585423429
optimized_mf,19,16,3257,691356,0.471103165373556
optimized_mf,19,32,3096,691356,0.447815597174249
optimized_mf,19,45,1241,691356,0.179502311399626
optimized_mf,19,25,1042,691356,0.15071829853216
optimized_mf,19,46,780,691356,0.112821758978008
optimized_mf,19,27,736,691356,0.106457454625403
optimized_mf,19,43,538,691356,0.0778180850386776
optimized_mf,19,10,447,691356,0.0646555464912433
optimized_mf,19,13,443,691356,0.0640769733682792
optimized_mf,19,33,118,691356,0.0170679071274423
optimized_mf,19,7,112,691356,0.0162000474429961
optimized_mf,19,18,103,691356,0.0148982579163268
optimized_mf,19,28,74,691356,0.0107036027748367
optimized_mf,19,12,54,691356,0.00781073716001597
optimized_mf,19,1,53,691356,0.00766609387927493
optimized_mf,19,3,52,691356,0.0075214505985339
optimized_mf,19,6,51,691356,0.00737680731779286
optimized_mf,19,48,45,691356,0.00650894763334664
optimized_mf,19,11,34,691356,0.00491787154519524
optimized_mf,19,34,34,691356,0.00491787154519524
optimized_mf,19,37,34,691356,0.00491787154519524
optimized_mf,19,52,28,691356,0.00405001186074902
optimized_mf,19,55,28,691356,0.00405001186074902
optimized_mf,19,50,26,691356,0.00376072529926695
optimized_mf,19,4,24,691356,0.00347143873778487
optimized_mf,19,21,24,691356,0.00347143873778487
optimized_mf,19,2,23,691356,0.00332679545704384
optimized_mf,19,17,22,691356,0.0031821521763028
optimized_mf,19,35,20,691356,0.00289286561482073
optimized_mf,19,53,20,691356,0.00289286561482073
optimized_mf,19,54,20,691356,0.00289286561482073
optimized_mf,19,39,19,691356,0.00274822233407969
optimized_mf,19,40,18,691356,0.00260357905333866
optimized_mf,19,41,18,691356,0.00260357905333866
optimized_mf,19,36,17,691356,0.00245893577259762
optimized_mf,19,30,16,691356,0.00231429249185658
optimized_mf,19,5,15,691356,0.00216964921111555
optimized_mf,19,44,15,691356,0.00216964921111555
optimized_mf,19,9,14,691356,0.00202500593037451
optimized_mf,19,47,14,691356,0.00202500593037451
optimized_mf,19,49,11,691356,0.0015910760881514
optimized_mf,19,26,7,691356,0.00101250296518726
optimized_mf,20,16,51344,379965,13.5128235495375
optimized_mf,20,42,42338,379965,11.1426052399563
optimized_mf,20,31,26536,379965,6.98380113957865
optimized_mf,20,22,11633,379965,3.06159777874278
optimized_mf,20,46,10240,379965,2.69498506441383
optimized_mf,20,45,7228,379965,1.90228047320148
optimized_mf,20,10,2528,379965,0.665324437777164
optimized_mf,20,18,1782,379965,0.468990564920453
optimized_mf,20,17,1171,379965,0.308186280315292
optimized_mf,20,25,953,379965,0.25081257484242
optimized_mf,20,24,472,379965,0.124221967812825
optimized_mf,20,13,448,379965,0.117905596568105
optimized_mf,20,5,226,379965,0.0594791625544458
optimized_mf,20,34,209,379965,0.0550050662561025
optimized_mf,20,1,205,379965,0.0539523377153159
optimized_mf,20,39,186,379965,0.0489518771465793
optimized_mf,20,28,149,379965,0.0392141381443028
optimized_mf,20,48,132,379965,0.0347400418459595
optimized_mf,20,32,119,379965,0.0313186740884029
optimized_mf,20,2,112,379965,0.0294763991420262
optimized_mf,20,43,93,379965,0.0244759385732896
optimized_mf,20,19,86,379965,0.022633663626913
optimized_mf,20,50,61,379965,0.0160541102469964
optimized_mf,20,14,52,379965,0.0136854710302265
optimized_mf,20,33,52,379965,0.0136854710302265
optimized_mf,20,4,51,379965,0.0134222888950298
optimized_mf,20,15,42,379965,0.0110536496782598
optimized_mf,20,6,40,379965,0.0105272854078665
optimized_mf,20,11,40,379965,0.0105272854078665
optimized_mf,20,38,40,379965,0.0105272854078665
optimized_mf,20,23,39,379965,0.0102641032726698
optimized_mf,20,52,37,379965,0.00973773900227653
optimized_mf,20,55,36,379965,0.00947455686707986
optimized_mf,20,29,35,379965,0.0092113747318832
optimized_mf,20,53,35,379965,0.0092113747318832
optimized_mf,20,3,32,379965,0.00842182832629321
optimized_mf,20,36,32,379965,0.00842182832629321
optimized_mf,20,12,31,379965,0.00815864619109655
optimized_mf,20,35,30,379965,0.00789546405589989
optimized_mf,20,7,28,379965,0.00736909978550656
optimized_mf,20,41,26,379965,0.00684273551511323
optimized_mf,20,37,25,379965,0.00657955337991657
optimized_mf,20,44,25,379965,0.00657955337991657
optimized_mf,20,21,24,379965,0.00631637124471991
optimized_mf,20,47,24,379965,0.00631637124471991
optimized_mf,20,54,24,379965,0.00631637124471991
optimized_mf,20,9,20,379965,0.00526364270393326
optimized_mf,20,26,19,379965,0.00500046056873659
optimized_mf,20,49,19,379965,0.00500046056873659
optimized_mf,20,27,18,379965,0.00473727843353993
optimized_mf,20,30,16,379965,0.00421091416314661
optimized_mf,20,40,12,379965,0.00315818562235995
optimized_mf,21,30,72031,599210,12.0209943091737
optimized_mf,21,40,42941,599210,7.16626892074565
optimized_mf,21,44,29427,599210,4.91096610537207
optimized_mf,21,53,22617,599210,3.77446971846264
optimized_mf,21,49,17303,599210,2.88763538659235
optimized_mf,21,36,15038,599210,2.50963768962467
optimized_mf,21,47,14364,599210,2.39715625573672
optimized_mf,21,26,11978,599210,1.99896530431735
optimized_mf,21,48,4574,599210,0.763338395554146
optimized_mf,21,55,3213,599210,0.536206004572687
optimized_mf,21,52,2354,599210,0.392850586605698
optimized_mf,21,28,2142,599210,0.357470669715125
optimized_mf,21,50,564,599210,0.0941239298409573
optimized_mf,21,39,499,599210,0.0832763138131874
optimized_mf,21,34,391,599210,0.0652525825670466
optimized_mf,21,5,336,599210,0.056073830543549
optimized_mf,21,54,324,599210,0.0540711937384223
optimized_mf,21,9,294,599210,0.0490646017256054
optimized_mf,21,37,257,599210,0.0428898049097979
optimized_mf,21,41,230,599210,0.0383838720982627
optimized_mf,21,4,213,599210,0.0355468032909998
optimized_mf,21,3,201,599210,0.0335441664858731
optimized_mf,21,10,170,599210,0.028370688072629
optimized_mf,21,1,125,599210,0.0208608000534037
optimized_mf,21,7,55,599210,0.0091787520234976
optimized_mf,21,46,38,599210,0.00634168321623471
optimized_mf,21,25,35,599210,0.00584102401495302
optimized_mf,21,45,34,599210,0.00567413761452579
optimized_mf,21,23,32,599210,0.00534036481367133
optimized_mf,21,31,31,599210,0.0051734784132441
optimized_mf,21,24,30,599210,0.00500659201281688
optimized_mf,21,13,29,599210,0.00483970561238965
optimized_mf,21,2,28,599210,0.00467281921196242
optimized_mf,21,11,28,599210,0.00467281921196242
optimized_mf,21,32,28,599210,0.00467281921196242
optimized_mf,21,22,26,599210,0.00433904641110796
optimized_mf,21,35,25,599210,0.00417216001068073
optimized_mf,21,38,25,599210,0.00417216001068073
optimized_mf,21,42,25,599210,0.00417216001068073
optimized_mf,21,6,24,599210,0.0040052736102535
optimized_mf,21,19,24,599210,0.0040052736102535
optimized_mf,21,16,22,599210,0.00367150080939904
optimized_mf,21,18,22,599210,0.00367150080939904
optimized_mf,21,12,21,599210,0.00350461440897181
optimized_mf,21,14,21,599210,0.00350461440897181
optimized_mf,21,29,20,599210,0.00333772800854458
optimized_mf,21,43,20,599210,0.00333772800854458
optimized_mf,21,17,19,599210,0.00317084160811735
optimized_mf,21,20,19,599210,0.00317084160811735
optimized_mf,21,27,19,599210,0.00317084160811735
optimized_mf,21,33,17,599210,0.0028370688072629
optimized_mf,21,15,16,599210,0.00267018240683567
optimized_mf,22,16,4188,41980,9.97617913292044
optimized_mf,22,20,3281,41980,7.81562648880419
optimized_mf,22,42,2785,41980,6.63411148165793
optimized_mf,22,31,2694,41980,6.41734159123392
optimized_mf,22,12,533,41980,1.26965221534064
optimized_mf,22,5,500,41980,1.19104335397808
optimized_mf,22,3,455,41980,1.08384945212006
optimized_mf,22,25,436,41980,1.03858980466889
optimized_mf,22,19,323,41980,0.769414006669843
optimized_mf,22,27,244,41980,0.581229156741305
optimized_mf,22,13,196,41980,0.466888994759409
optimized_mf,22,24,192,41980,0.457360647927585
optimized_mf,22,2,106,41980,0.252501191043354
optimized_mf,22,18,95,41980,0.226298237255836
optimized_mf,22,23,93,41980,0.221534063839924
optimized_mf,22,45,53,41980,0.126250595521677
optimized_mf,22,17,47,41980,0.11195807527394
optimized_mf,22,4,46,41980,0.109575988565984
optimized_mf,22,32,28,41980,0.0666984278227727
optimized_mf,22,53,18,41980,0.042877560743211
optimized_mf,22,6,11,41980,0.0262029537875179
optimized_mf,22,55,10,41980,0.0238208670795617
optimized_mf,22,43,6,41980,0.014292520247737
optimized_mf,22,33,2,41980,0.00476417341591234
optimized_mf,22,36,2,41980,0.00476417341591234
optimized_mf,22,46,2,41980,0.00476417341591234
optimized_mf,22,48,2,41980,0.00476417341591234
optimized_mf,22,1,1,41980,0.00238208670795617
optimized_mf,22,10,1,41980,0.00238208670795617
optimized_mf,22,29,1,41980,0.00238208670795617
optimized_mf,22,35,1,41980,0.00238208670795617
optimized_mf,22,37,1,41980,0.00238208670795617
optimized_mf,22,39,1,41980,0.00238208670795617
optimized_mf,22,41,1,41980,0.00238208670795617
optimized_mf,22,44,1,41980,0.00238208670795617
optimized_mf,22,47,1,41980,0.00238208670795617
optimized_mf,22,52,1,41980,0.00238208670795617
optimized_mf,22,54,1,41980,0.00238208670795617
optimized_mf,23,24,50993,326806,15.6034466931452
optimized_mf,23,19,24730,326806,7.56718052912125
optimized_mf,23,15,18473,326806,5.65258899775402
optimized_mf,23,29,14237,326806,4.35640716510713
optimized_mf,23,35,14014,326806,4.28817096381339
optimized_mf,23,14,10170,326806,3.11193796931513
optimized_mf,23,32,7148,326806,2.18723034460812
optimized_mf,23,38,6303,326806,1.92866716033365
optimized_mf,23,25,3123,326806,0.955612810046327
optimized_mf,23,33,1632,326806,0.499378836373873
optimized_mf,23,42,1165,326806,0.3564806031713
optimized_mf,23,31,981,326806,0.300178087305619
optimized_mf,23,13,910,326806,0.278452659987883
optimized_mf,23,7,680,326806,0.20807451515578
optimized_mf,23,27,449,326806,0.137390378389626
optimized_mf,23,18,417,326806,0.127598636499942
optimized_mf,23,20,295,326806,0.0902676205455224
optimized_mf,23,16,202,326806,0.0618103706786289
optimized_mf,23,28,194,326806,0.059362435206208
optimized_mf,23,22,112,326806,0.0342710966138933
optimized_mf,23,4,59,326806,0.0180535241091045
optimized_mf,23,12,52,326806,0.0159115805707362
optimized_mf,23,43,35,326806,0.0107097176918416
optimized_mf,23,40,33,326806,0.0100977338237364
optimized_mf,23,49,31,326806,0.00948574995563117
optimized_mf,23,5,24,326806,0.00734380641726284
optimized_mf,23,41,23,326806,0.00703781448321022
optimized_mf,23,6,16,326806,0.00489587094484189
optimized_mf,23,45,15,326806,0.00458987901078928
optimized_mf,23,52,12,326806,0.00367190320863142
optimized_mf,23,17,10,326806,0.00305991934052618
optimized_mf,23,21,7,326806,0.00214194353836833
optimized_mf,23,36,5,326806,0.00152995967026309
optimized_mf,23,50,5,326806,0.00152995967026309
optimized_mf,23,44,4,326806,0.00122396773621047
optimized_mf,23,11,3,326806,0.000917975802157855
optimized_mf,23,34,3,326806,0.000917975802157855
optimized_mf,23,39,3,326806,0.000917975802157855
optimized_mf,23,2,2,326806,0.000611983868105237
optimized_mf,23,3,2,326806,0.000611983868105237
optimized_mf,23,48,2,326806,0.000611983868105237
optimized_mf,23,55,2,326806,0.000611983868105237
optimized_mf,23,9,1,326806,0.000305991934052618
optimized_mf,23,10,1,326806,0.000305991934052618
optimized_mf,23,26,1,326806,0.000305991934052618
optimized_mf,23,30,1,326806,0.000305991934052618
optimized_mf,23,37,1,326806,0.000305991934052618
optimized_mf,23,46,1,326806,0.000305991934052618
optimized_mf,23,47,1,326806,0.000305991934052618
optimized_mf,23,54,1,326806,0.000305991934052618
optimized_mf,24,23,90882,845397,10.7502155791894
optimized_mf,24,25,66168,845397,7.82685531176477
optimized_mf,24,29,52974,845397,6.26616843920667
optimized_mf,24,35,41087,845397,4.86008348740296
optimized_mf,24,32,29839,845397,3.52958432547076
optimized_mf,24,42,15363,845397,1.81725272268532
optimized_mf,24,19,11943,845397,1.41270905858431
optimized_mf,24,33,10303,845397,1.21871736000956
optimized_mf,24,13,9645,845397,1.14088410533749
optimized_mf,24,15,8885,845397,1.05098551331505
optimized_mf,24,38,6281,845397,0.742964548017086
optimized_mf,24,31,2139,845397,0.253017221494753
optimized_mf,24,12,1305,845397,0.154365345512227
optimized_mf,24,27,1186,845397,0.140289118603449
optimized_mf,24,16,986,845397,0.116631594387016
optimized_mf,24,14,944,845397,0.111663514301565
optimized_mf,24,43,739,845397,0.0874145519797208
optimized_mf,24,20,719,845397,0.0850487995580775
optimized_mf,24,18,610,845397,0.0721554488601213
optimized_mf,24,22,547,845397,0.0647033287319449
optimized_mf,24,7,511,845397,0.0604449743729869
optimized_mf,24,5,413,845397,0.0488527875069346
optimized_mf,24,11,269,845397,0.0318193700711027
optimized_mf,24,1,152,845397,0.0179797184044893
optimized_mf,24,6,104,845397,0.0123019125925453
optimized_mf,24,45,66,845397,0.00780698299142296
optimized_mf,24,4,41,845397,0.00484979246436881
optimized_mf,24,3,32,845397,0.00378520387462932
optimized_mf,24,2,15,845397,0.00177431431623249
optimized_mf,24,10,14,845397,0.00165602669515033
optimized_mf,24,17,12,845397,0.00141945145298599
optimized_mf,24,28,12,845397,0.00141945145298599
optimized_mf,24,50,12,845397,0.00141945145298599
optimized_mf,24,44,9,845397,0.0010645885897395
optimized_mf,24,48,9,845397,0.0010645885897395
optimized_mf,24,55,9,845397,0.0010645885897395
optimized_mf,24,36,8,845397,0.000946300968657329
optimized_mf,24,47,7,845397,0.000828013347575163
optimized_mf,24,53,7,845397,0.000828013347575163
optimized_mf,24,26,6,845397,0.000709725726492997
optimized_mf,24,30,6,845397,0.000709725726492997
optimized_mf,24,34,6,845397,0.000709725726492997
optimized_mf,24,37,6,845397,0.000709725726492997
optimized_mf,24,41,6,845397,0.000709725726492997
optimized_mf,24,46,6,845397,0.000709725726492997
optimized_mf,24,52,6,845397,0.000709725726492997
optimized_mf,24,9,5,845397,0.000591438105410831
optimized_mf,24,49,5,845397,0.000591438105410831
optimized_mf,24,21,4,845397,0.000473150484328665
optimized_mf,24,40,4,845397,0.000473150484328665
optimized_mf,24,39,3,845397,0.000354862863246498
optimized_mf,24,54,3,845397,0.000354862863246498
optimized_mf,25,24,19531,237357,8.22853339063099
optimized_mf,25,13,19114,237357,8.05284866256314
optimized_mf,25,31,9495,237357,4.00030334053767
optimized_mf,25,42,7091,237357,2.98748298975804
optimized_mf,25,32,4983,237357,2.09936930446543
optimized_mf,25,33,4325,237357,1.82214975753822
optimized_mf,25,35,3890,237357,1.6388815160286
optimized_mf,25,16,3428,237357,1.44423800435631
optimized_mf,25,20,2182,237357,0.91929035166437
optimized_mf,25,15,1879,237357,0.791634542061115
optimized_mf,25,29,1718,237357,0.723804227387437
optimized_mf,25,11,1659,237357,0.6989471555505
optimized_mf,25,5,1134,237357,0.477761346831987
optimized_mf,25,23,1011,237357,0.425940671646507
optimized_mf,25,1,824,237357,0.347156393112485
optimized_mf,25,12,816,237357,0.343785942693917
optimized_mf,25,18,647,237357,0.272585177601672
optimized_mf,25,22,484,237357,0.203912250323353
