Species,PopulationID,source_zone,zone_name,reference_abundance,method,scenario,dual_threshold,rank_min_suitability,suitable_area_km2,suitability_weighted_area_km2,mean_dual_suitability,max_dual_suitability,population_niche_definition,source_dual_raster,population_stack_file,layer,layer_name,COLOR,period,ssp,method_label
pinuYun,pinuYun-Zone30,30,Needleleaf forests in subtropical zone,59235,rf_var,2011-2040SSP585,0.4,0,1342725.49010955,1098023.970005,0.106998293330992,1,source-zone dual suitability raster,H:/Jing/ecoChina2/dual suit/rf_var/2011-2040SSP585/dual_suitability_zone30.tif,,7,pop_zone30,#1B9AAA,2011-2040,SSP585,Plain RF
pinuYun,pinuYun-Zone30,30,Needleleaf forests in subtropical zone,59235,rf_var,2041-2070SSP245,0.4,0,1150606.48940731,983306.648902793,0.0959193605578842,0.999796330928802,source-zone dual suitability raster,H:/Jing/ecoChina2/dual suit/rf_var/2041-2070SSP245/dual_suitability_zone30.tif,,7,pop_zone30,#1B9AAA,2041-2070,SSP245,Plain RF
pinuYun,pinuYun-Zone30,30,Needleleaf forests in subtropical zone,59235,rf_var,2041-2070SSP585,0.4,0,1057184.8427692,929498.388669496,0.0907511062280551,0.997333884239197,source-zone dual suitability raster,H:/Jing/ecoChina2/dual suit/rf_var/2041-2070SSP585/dual_suitability_zone30.tif,,7,pop_zone30,#1B9AAA,2041-2070,SSP585,Plain RF
pinuYun,pinuYun-Zone30,30,Needleleaf forests in subtropical zone,59235,rf_var,2071-2100SSP245,0.4,0,1033842.62573034,917757.284093439,0.0896503451604841,0.999075710773468,source-zone dual suitability raster,H:/Jing/ecoChina2/dual suit/rf_var/2071-2100SSP245/dual_suitability_zone30.tif,,7,pop_zone30,#1B9AAA,2071-2100,SSP245,Plain RF
pinuYun,pinuYun-Zone30,30,Needleleaf forests in subtropical zone,59235,rf_var,2071-2100SSP585,0.4,0,624494.560234146,777995.912497863,0.0762063646045088,0.9864382147789,source-zone dual suitability raster,H:/Jing/ecoChina2/dual suit/rf_var/2071-2100SSP585/dual_suitability_zone30.tif,,7,pop_zone30,#1B9AAA,2071-2100,SSP585,Plain RF
pinuYun,pinuYun-Zone39,39,Sclerophyllous broadleaf evergreen forests in subtropical zone,138,mf_var,2011-2040SSP245,0.4,0,308654.066658345,290371.315386122,0.0289506802591525,1,source-zone dual suitability raster,H:/Jing/ecoChina2/dual suit/mf_var/2011-2040SSP245/dual_suitability_zone39.tif,,8,pop_zone39,#118AB2,2011-2040,SSP245,Plain MF RF
pinuYun,pinuYun-Zone39,39,Sclerophyllous broadleaf evergreen forests in subtropical zone,138,mf_var,2011-2040SSP585,0.4,0,305653.664006128,287005.174017939,0.028617589231789,1,source-zone dual suitability raster,H:/Jing/ecoChina2/dual suit/mf_var/2011-2040SSP585/dual_suitability_zone39.tif,,8,pop_zone39,#118AB2,2011-2040,SSP585,Plain MF RF
pinuYun,pinuYun-Zone39,39,Sclerophyllous broadleaf evergreen forests in subtropical zone,138,mf_var,2041-2070SSP245,0.4,0,328763.835147974,305712.247719362,0.0306044021116592,1,source-zone dual suitability raster,H:/Jing/ecoChina2/dual suit/mf_var/2041-2070SSP245/dual_suitability_zone39.tif,,8,pop_zone39,#118AB2,2041-2070,SSP245,Plain MF RF
pinuYun,pinuYun-Zone39,39,Sclerophyllous broadleaf evergreen forests in subtropical zone,138,mf_var,2041-2070SSP585,0.4,0,346503.672711227,321223.263837521,0.0322269440400933,1,source-zone dual suitability raster,H:/Jing/ecoChina2/dual suit/mf_var/2041-2070SSP585/dual_suitability_zone39.tif,,8,pop_zone39,#118AB2,2041-2070,SSP585,Plain MF RF
pinuYun,pinuYun-Zone39,39,Sclerophyllous broadleaf evergreen forests in subtropical zone,138,mf_var,2071-2100SSP245,0.4,0,346031.762364283,319783.39842495,0.032104099853507,1,source-zone dual suitability raster,H:/Jing/ecoChina2/dual suit/mf_var/2071-2100SSP245/dual_suitability_zone39.tif,,8,pop_zone39,#118AB2,2071-2100,SSP245,Plain MF RF
pinuYun,pinuYun-Zone39,39,Sclerophyllous broadleaf evergreen forests in subtropical zone,138,mf_var,2071-2100SSP585,0.4,0,353581.649194273,325245.35854028,0.0327961882717398,0.999997138977051,source-zone dual suitability raster,H:/Jing/ecoChina2/dual suit/mf_var/2071-2100SSP585/dual_suitability_zone39.tif,,8,pop_zone39,#118AB2,2071-2100,SSP585,Plain MF RF
pinuYun,pinuYun-Zone39,39,Sclerophyllous broadleaf evergreen forests in subtropical zone,138,rf_var,2011-2040SSP245,0.4,0,308819.584465078,290308.363670312,0.0289461370386923,1,source-zone dual suitability raster,H:/Jing/ecoChina2/dual suit/rf_var/2011-2040SSP245/dual_suitability_zone39.tif,,8,pop_zone39,#118AB2,2011-2040,SSP245,Plain RF
pinuYun,pinuYun-Zone39,39,Sclerophyllous broadleaf evergreen forests in subtropical zone,138,rf_var,2011-2040SSP585,0.4,0,306375.165785854,287296.083442031,0.0286489022796791,1,source-zone dual suitability raster,H:/Jing/ecoChina2/dual suit/rf_var/2011-2040SSP585/dual_suitability_zone39.tif,,8,pop_zone39,#118AB2,2011-2040,SSP585,Plain RF
pinuYun,pinuYun-Zone39,39,Sclerophyllous broadleaf evergreen forests in subtropical zone,138,rf_var,2041-2070SSP245,0.4,0,329473.136135203,305941.286961621,0.0306295632913223,1,source-zone dual suitability raster,H:/Jing/ecoChina2/dual suit/rf_var/2041-2070SSP245/dual_suitability_zone39.tif,,8,pop_zone39,#118AB2,2041-2070,SSP245,Plain RF
pinuYun,pinuYun-Zone39,39,Sclerophyllous broadleaf evergreen forests in subtropical zone,138,rf_var,2041-2070SSP585,0.4,0,348169.522791213,321099.916756172,0.032216992699955,1,source-zone dual suitability raster,H:/Jing/ecoChina2/dual suit/rf_var/2041-2070SSP585/dual_suitability_zone39.tif,,8,pop_zone39,#118AB2,2041-2070,SSP585,Plain RF
pinuYun,pinuYun-Zone39,39,Sclerophyllous broadleaf evergreen forests in subtropical zone,138,rf_var,2071-2100SSP245,0.4,0,347468.717332431,319751.887728435,0.0321023301217593,1,source-zone dual suitability raster,H:/Jing/ecoChina2/dual suit/rf_var/2071-2100SSP245/dual_suitability_zone39.tif,,8,pop_zone39,#118AB2,2071-2100,SSP245,Plain RF
pinuYun,pinuYun-Zone39,39,Sclerophyllous broadleaf evergreen forests in subtropical zone,138,rf_var,2071-2100SSP585,0.4,0,353072.829498431,324469.227809523,0.0327227098137572,1,source-zone dual suitability raster,H:/Jing/ecoChina2/dual suit/rf_var/2071-2100SSP585/dual_suitability_zone39.tif,,8,pop_zone39,#118AB2,2071-2100,SSP585,Plain RF
pinuYun,pinuYun-Zone40,40,Subtropical and tropical grasslands,940,mf_var,2011-2040SSP245,0.4,0,1570659.74786013,1193877.95635945,0.115577145875729,0.999025881290436,source-zone dual suitability raster,H:/Jing/ecoChina2/dual suit/mf_var/2011-2040SSP245/dual_suitability_zone40.tif,,9,pop_zone40,#AACC00,2011-2040,SSP245,Plain MF RF
pinuYun,pinuYun-Zone40,40,Subtropical and tropical grasslands,940,mf_var,2011-2040SSP585,0.4,0,1595972.85682203,1199524.22509042,0.116164868894396,0.99954354763031,source-zone dual suitability raster,H:/Jing/ecoChina2/dual suit/mf_var/2011-2040SSP585/dual_suitability_zone40.tif,,9,pop_zone40,#AACC00,2011-2040,SSP585,Plain MF RF
pinuYun,pinuYun-Zone40,40,Subtropical and tropical grasslands,940,mf_var,2041-2070SSP245,0.4,0,1712087.71935,1207473.83852912,0.117175312976086,0.997901499271393,source-zone dual suitability raster,H:/Jing/ecoChina2/dual suit/mf_var/2041-2070SSP245/dual_suitability_zone40.tif,,9,pop_zone40,#AACC00,2041-2070,SSP245,Plain MF RF
pinuYun,pinuYun-Zone40,40,Subtropical and tropical grasslands,940,mf_var,2041-2070SSP585,0.4,0,1751658.34470963,1185631.12976762,0.115172965224475,0.994830906391144,source-zone dual suitability raster,H:/Jing/ecoChina2/dual suit/mf_var/2041-2070SSP585/dual_suitability_zone40.tif,,9,pop_zone40,#AACC00,2041-2070,SSP585,Plain MF RF
pinuYun,pinuYun-Zone40,40,Subtropical and tropical grasslands,940,mf_var,2071-2100SSP245,0.4,0,1772946.13864317,1178914.38322939,0.114549658458981,0.996686995029449,source-zone dual suitability raster,H:/Jing/ecoChina2/dual suit/mf_var/2071-2100SSP245/dual_suitability_zone40.tif,,9,pop_zone40,#AACC00,2071-2100,SSP245,Plain MF RF
pinuYun,pinuYun-Zone40,40,Subtropical and tropical grasslands,940,mf_var,2071-2100SSP585,0.4,0,1815067.66030662,1090892.28999569,0.106190238387367,0.98772394657135,source-zone dual suitability raster,H:/Jing/ecoChina2/dual suit/mf_var/2071-2100SSP585/dual_suitability_zone40.tif,,9,pop_zone40,#AACC00,2071-2100,SSP585,Plain MF RF
pinuYun,pinuYun-Zone40,40,Subtropical and tropical grasslands,940,rf_var,2011-2040SSP245,0.4,0,1578417.9440579,1199703.2226592,0.116171953239155,0.999969780445099,source-zone dual suitability raster,H:/Jing/ecoChina2/dual suit/rf_var/2011-2040SSP245/dual_suitability_zone40.tif,,9,pop_zone40,#AACC00,2011-2040,SSP245,Plain RF
pinuYun,pinuYun-Zone40,40,Subtropical and tropical grasslands,940,rf_var,2011-2040SSP585,0.4,0,1607350.16360112,1205752.1756544,0.116802633178269,0.999949991703033,source-zone dual suitability raster,H:/Jing/ecoChina2/dual suit/rf_var/2011-2040SSP585/dual_suitability_zone40.tif,,9,pop_zone40,#AACC00,2011-2040,SSP585,Plain RF
pinuYun,pinuYun-Zone40,40,Subtropical and tropical grasslands,940,rf_var,2041-2070SSP245,0.4,0,1710851.2397096,1209979.84062364,0.117448434175386,0.999842822551727,source-zone dual suitability raster,H:/Jing/ecoChina2/dual suit/rf_var/2041-2070SSP245/dual_suitability_zone40.tif,,9,pop_zone40,#AACC00,2041-2070,SSP245,Plain RF
pinuYun,pinuYun-Zone40,40,Subtropical and tropical grasslands,940,rf_var,2041-2070SSP585,0.4,0,1742587.24161275,1185687.89878036,0.115203057708018,0.997291386127472,source-zone dual suitability raster,H:/Jing/ecoChina2/dual suit/rf_var/2041-2070SSP585/dual_suitability_zone40.tif,,9,pop_zone40,#AACC00,2041-2070,SSP585,Plain RF
pinuYun,pinuYun-Zone40,40,Subtropical and tropical grasslands,940,rf_var,2071-2100SSP245,0.4,0,1772243.16088778,1178601.57849159,0.114532043582351,0.999877095222473,source-zone dual suitability raster,H:/Jing/ecoChina2/dual suit/rf_var/2071-2100SSP245/dual_suitability_zone40.tif,,9,pop_zone40,#AACC00,2071-2100,SSP245,Plain RF
pinuYun,pinuYun-Zone40,40,Subtropical and tropical grasslands,940,rf_var,2071-2100SSP585,0.4,0,1803292.99860953,1086853.01257946,0.105797219777193,0.988584995269775,source-zone dual suitability raster,H:/Jing/ecoChina2/dual suit/rf_var/2071-2100SSP585/dual_suitability_zone40.tif,,9,pop_zone40,#AACC00,2071-2100,SSP585,Plain RF
pinuYun,pinuYun-Zone44,44,Broadleaf evergreen and deciduous scrubs in subtropical and tropical zones,781,mf_var,2011-2040SSP245,0.4,0,1620349.42481338,1230963.68195624,0.119386742831713,0.999998092651367,source-zone dual suitability raster,H:/Jing/ecoChina2/dual suit/mf_var/2011-2040SSP245/dual_suitability_zone44.tif,,10,pop_zone44,#F72585,2011-2040,SSP245,Plain MF RF
pinuYun,pinuYun-Zone44,44,Broadleaf evergreen and deciduous scrubs in subtropical and tropical zones,781,mf_var,2011-2040SSP585,0.4,0,1641119.23295053,1230772.48535482,0.119413701423515,1,source-zone dual suitability raster,H:/Jing/ecoChina2/dual suit/mf_var/2011-2040SSP585/dual_suitability_zone44.tif,,10,pop_zone44,#F72585,2011-2040,SSP585,Plain MF RF
pinuYun,pinuYun-Zone44,44,Broadleaf evergreen and deciduous scrubs in subtropical and tropical zones,781,mf_var,2041-2070SSP245,0.4,0,1592767.07724532,1171223.42918692,0.113751140962447,0.998553812503815,source-zone dual suitability raster,H:/Jing/ecoChina2/dual suit/mf_var/2041-2070SSP245/dual_suitability_zone44.tif,,10,pop_zone44,#F72585,2041-2070,SSP245,Plain MF RF
pinuYun,pinuYun-Zone44,44,Broadleaf evergreen and deciduous scrubs in subtropical and tropical zones,781,mf_var,2041-2070SSP585,0.4,0,1579364.49175003,1135886.36709142,0.110372104727755,0.998935461044312,source-zone dual suitability raster,H:/Jing/ecoChina2/dual suit/mf_var/2041-2070SSP585/dual_suitability_zone44.tif,,10,pop_zone44,#F72585,2041-2070,SSP585,Plain MF RF
pinuYun,pinuYun-Zone44,44,Broadleaf evergreen and deciduous scrubs in subtropical and tropical zones,781,mf_var,2071-2100SSP245,0.4,0,1597716.54650202,1136988.47781495,0.110508177919822,0.999000012874603,source-zone dual suitability raster,H:/Jing/ecoChina2/dual suit/mf_var/2071-2100SSP245/dual_suitability_zone44.tif,,10,pop_zone44,#F72585,2071-2100,SSP245,Plain MF RF
pinuYun,pinuYun-Zone44,44,Broadleaf evergreen and deciduous scrubs in subtropical and tropical zones,781,mf_var,2071-2100SSP585,0.4,0,1589555.22091023,1065733.2711301,0.103721655953066,0.993961870670319,source-zone dual suitability raster,H:/Jing/ecoChina2/dual suit/mf_var/2071-2100SSP585/dual_suitability_zone44.tif,,10,pop_zone44,#F72585,2071-2100,SSP585,Plain MF RF
pinuYun,pinuYun-Zone44,44,Broadleaf evergreen and deciduous scrubs in subtropical and tropical zones,781,rf_var,2011-2040SSP245,0.4,0,1613095.7366682,1231042.44779734,0.119390889766215,1,source-zone dual suitability raster,H:/Jing/ecoChina2/dual suit/rf_var/2011-2040SSP245/dual_suitability_zone44.tif,,10,pop_zone44,#F72585,2011-2040,SSP245,Plain RF
pinuYun,pinuYun-Zone44,44,Broadleaf evergreen and deciduous scrubs in subtropical and tropical zones,781,rf_var,2011-2040SSP585,0.4,0,1633098.41609982,1230146.1447945,0.119351558302465,0.999988675117493,source-zone dual suitability raster,H:/Jing/ecoChina2/dual suit/rf_var/2011-2040SSP585/dual_suitability_zone44.tif,,10,pop_zone44,#F72585,2011-2040,SSP585,Plain RF
pinuYun,pinuYun-Zone44,44,Broadleaf evergreen and deciduous scrubs in subtropical and tropical zones,781,rf_var,2041-2070SSP245,0.4,0,1547270.98930759,1161207.35910582,0.112767444246746,0.998234748840332,source-zone dual suitability raster,H:/Jing/ecoChina2/dual suit/rf_var/2041-2070SSP245/dual_suitability_zone44.tif,,10,pop_zone44,#F72585,2041-2070,SSP245,Plain RF
pinuYun,pinuYun-Zone44,44,Broadleaf evergreen and deciduous scrubs in subtropical and tropical zones,781,rf_var,2041-2070SSP585,0.4,0,1527145.61720892,1123133.12548854,0.109114747061683,0.997988700866699,source-zone dual suitability raster,H:/Jing/ecoChina2/dual suit/rf_var/2041-2070SSP585/dual_suitability_zone44.tif,,10,pop_zone44,#F72585,2041-2070,SSP585,Plain RF
pinuYun,pinuYun-Zone44,44,Broadleaf evergreen and deciduous scrubs in subtropical and tropical zones,781,rf_var,2071-2100SSP245,0.4,0,1532686.62034233,1121047.52016104,0.108941612310736,0.998000025749207,source-zone dual suitability raster,H:/Jing/ecoChina2/dual suit/rf_var/2071-2100SSP245/dual_suitability_zone44.tif,,10,pop_zone44,#F72585,2071-2100,SSP245,Plain RF
pinuYun,pinuYun-Zone44,44,Broadleaf evergreen and deciduous scrubs in subtropical and tropical zones,781,rf_var,2071-2100SSP585,0.4,0,1435508.289838,1042579.59352643,0.101444843212173,0.998995304107666,source-zone dual suitability raster,H:/Jing/ecoChina2/dual suit/rf_var/2071-2100SSP585/dual_suitability_zone44.tif,,10,pop_zone44,#F72585,2071-2100,SSP585,Plain RF
pinuYun,pinuYun-Zone45,45,Subalpine needleleaf evergreen scrubs,16,mf_var,2011-2040SSP245,0.4,0,401532.387598133,381707.339840084,0.0385346453912447,0.999993145465851,source-zone dual suitability raster,H:/Jing/ecoChina2/dual suit/mf_var/2011-2040SSP245/dual_suitability_zone45.tif,,11,pop_zone45,#7209B7,2011-2040,SSP245,Plain MF RF
pinuYun,pinuYun-Zone45,45,Subalpine needleleaf evergreen scrubs,16,mf_var,2011-2040SSP585,0.4,0,405029.972386235,386398.046431782,0.0390148529838887,0.999993145465851,source-zone dual suitability raster,H:/Jing/ecoChina2/dual suit/mf_var/2011-2040SSP585/dual_suitability_zone45.tif,,11,pop_zone45,#7209B7,2011-2040,SSP585,Plain MF RF
pinuYun,pinuYun-Zone45,45,Subalpine needleleaf evergreen scrubs,16,mf_var,2041-2070SSP245,0.4,0,454147.993466656,433270.608256406,0.0439379772511824,0.998930275440216,source-zone dual suitability raster,H:/Jing/ecoChina2/dual suit/mf_var/2041-2070SSP245/dual_suitability_zone45.tif,,11,pop_zone45,#7209B7,2041-2070,SSP245,Plain MF RF
pinuYun,pinuYun-Zone45,45,Subalpine needleleaf evergreen scrubs,16,mf_var,2041-2070SSP585,0.4,0,458669.379990527,460011.825097088,0.0468684914558035,0.998964846134186,source-zone dual suitability raster,H:/Jing/ecoChina2/dual suit/mf_var/2041-2070SSP585/dual_suitability_zone45.tif,,11,pop_zone45,#7209B7,2041-2070,SSP585,Plain MF RF
pinuYun,pinuYun-Zone45,45,Subalpine needleleaf evergreen scrubs,16,mf_var,2071-2100SSP245,0.4,0,435792.368265903,447316.021842045,0.0455657333377165,0.99797922372818,source-zone dual suitability raster,H:/Jing/ecoChina2/dual suit/mf_var/2071-2100SSP245/dual_suitability_zone45.tif,,11,pop_zone45,#7209B7,2071-2100,SSP245,Plain MF RF
pinuYun,pinuYun-Zone45,45,Subalpine needleleaf evergreen scrubs,16,mf_var,2071-2100SSP585,0.4,0,308508.490480623,449406.293643247,0.0462282460268488,0.974121570587158,source-zone dual suitability raster,H:/Jing/ecoChina2/dual suit/mf_var/2071-2100SSP585/dual_suitability_zone45.tif,,11,pop_zone45,#7209B7,2071-2100,SSP585,Plain MF RF
pinuYun,pinuYun-Zone45,45,Subalpine needleleaf evergreen scrubs,16,rf_var,2011-2040SSP245,0.4,0,401412.331432773,380285.862300713,0.0383919283353106,1,source-zone dual suitability raster,H:/Jing/ecoChina2/dual suit/rf_var/2011-2040SSP245/dual_suitability_zone45.tif,,11,pop_zone45,#7209B7,2011-2040,SSP245,Plain RF
pinuYun,pinuYun-Zone45,45,Subalpine needleleaf evergreen scrubs,16,rf_var,2011-2040SSP585,0.4,0,404479.074207308,384655.349504048,0.0388388523972185,1,source-zone dual suitability raster,H:/Jing/ecoChina2/dual suit/rf_var/2011-2040SSP585/dual_suitability_zone45.tif,,11,pop_zone45,#7209B7,2011-2040,SSP585,Plain RF
pinuYun,pinuYun-Zone45,45,Subalpine needleleaf evergreen scrubs,16,rf_var,2041-2070SSP245,0.4,0,449741.911961365,431888.903139323,0.0438009953038561,1,source-zone dual suitability raster,H:/Jing/ecoChina2/dual suit/rf_var/2041-2070SSP245/dual_suitability_zone45.tif,,11,pop_zone45,#7209B7,2041-2070,SSP245,Plain RF
pinuYun,pinuYun-Zone45,45,Subalpine needleleaf evergreen scrubs,16,rf_var,2041-2070SSP585,0.4,0,450385.909472947,458649.562632806,0.0467386595006895,0.999958634376526,source-zone dual suitability raster,H:/Jing/ecoChina2/dual suit/rf_var/2041-2070SSP585/dual_suitability_zone45.tif,,11,pop_zone45,#7209B7,2041-2070,SSP585,Plain RF
pinuYun,pinuYun-Zone45,45,Subalpine needleleaf evergreen scrubs,16,rf_var,2071-2100SSP245,0.4,0,428362.516529033,446335.879083504,0.0454742147238619,0.997119843959808,source-zone dual suitability raster,H:/Jing/ecoChina2/dual suit/rf_var/2071-2100SSP245/dual_suitability_zone45.tif,,11,pop_zone45,#7209B7,2071-2100,SSP245,Plain RF
pinuYun,pinuYun-Zone45,45,Subalpine needleleaf evergreen scrubs,16,rf_var,2071-2100SSP585,0.4,0,310849.664699962,447653.423252109,0.0460692548742488,0.965273678302765,source-zone dual suitability raster,H:/Jing/ecoChina2/dual suit/rf_var/2071-2100SSP585/dual_suitability_zone45.tif,,11,pop_zone45,#7209B7,2071-2100,SSP585,Plain RF
pinuYun,pinuYun-Zone46,46,Subalpine sclerophyllous broadleaf evergreen scrubs,160,mf_var,2011-2040SSP245,0.4,0,761185.450021304,672205.373887225,0.0678961716744062,1,source-zone dual suitability raster,H:/Jing/ecoChina2/dual suit/mf_var/2011-2040SSP245/dual_suitability_zone46.tif,,12,pop_zone46,#B5179E,2011-2040,SSP245,Plain MF RF
pinuYun,pinuYun-Zone46,46,Subalpine sclerophyllous broadleaf evergreen scrubs,160,mf_var,2011-2040SSP585,0.4,0,756092.623790099,669116.517250556,0.0675891123781875,1,source-zone dual suitability raster,H:/Jing/ecoChina2/dual suit/mf_var/2011-2040SSP585/dual_suitability_zone46.tif,,12,pop_zone46,#B5179E,2011-2040,SSP585,Plain MF RF
pinuYun,pinuYun-Zone46,46,Subalpine sclerophyllous broadleaf evergreen scrubs,160,mf_var,2041-2070SSP245,0.4,0,819937.621936477,734524.897210946,0.0744496930246476,1,source-zone dual suitability raster,H:/Jing/ecoChina2/dual suit/mf_var/2041-2070SSP245/dual_suitability_zone46.tif,,12,pop_zone46,#B5179E,2041-2070,SSP245,Plain MF RF
pinuYun,pinuYun-Zone46,46,Subalpine sclerophyllous broadleaf evergreen scrubs,160,mf_var,2041-2070SSP585,0.4,0,901175.308519691,798800.048542038,0.0811809198964989,0.999978303909302,source-zone dual suitability raster,H:/Jing/ecoChina2/dual suit/mf_var/2041-2070SSP585/dual_suitability_zone46.tif,,12,pop_zone46,#B5179E,2041-2070,SSP585,Plain MF RF
pinuYun,pinuYun-Zone46,46,Subalpine sclerophyllous broadleaf evergreen scrubs,160,mf_var,2071-2100SSP245,0.4,0,891162.353064073,789295.094470562,0.080241049647191,0.999967515468597,source-zone dual suitability raster,H:/Jing/ecoChina2/dual suit/mf_var/2071-2100SSP245/dual_suitability_zone46.tif,,12,pop_zone46,#B5179E,2071-2100,SSP245,Plain MF RF
