stage1,stage2,stage3,stage4,area_km2,family
6,6,11,12,2.73935781623173,SSP245
3,7,11,12,2.48082670935774,SSP245
3,11,11,12,1.85159053967285,SSP245
5,11,11,12,174.175956844733,SSP245
6,11,11,12,15.3381979173851,SSP245
11,11,11,12,291.39399141015,SSP245
12,11,11,12,0.620099785400868,SSP245
13,11,11,12,0.548388495223999,SSP245
15,11,11,12,3.07074753762865,SSP245
2,12,11,12,1.74640532175064,SSP245
3,12,11,12,0.583743375005722,SSP245
12,12,11,12,3.25911036254406,SSP245
4,13,11,12,7.29430919715691,SSP245
7,13,11,12,15.2744953106289,SSP245
9,13,11,12,17.0882328785119,SSP245
11,13,11,12,124.527031754698,SSP245
13,13,11,12,35.3739765885563,SSP245
15,13,11,12,1.22842004119158,SSP245
11,14,11,12,5.57824600368214,SSP245
3,2,12,12,8.56961920756912,SSP245
9,2,12,12,5.27346924843121,SSP245
1,3,12,12,587.785231968386,SSP245
2,3,12,12,2017.742391413,SSP245
3,3,12,12,13487.8382482746,SSP245
4,3,12,12,524.389428800276,SSP245
5,3,12,12,2529.77114023356,SSP245
6,3,12,12,2993.78156642497,SSP245
7,3,12,12,93.3132602365788,SSP245
9,3,12,12,2817.84207552932,SSP245
12,3,12,12,579.931630869472,SSP245
22,3,12,12,26.854193221488,SSP245
27,3,12,12,1519.81278041881,SSP245
2,4,12,12,9.25892888424873,SSP245
3,4,12,12,53.5929277685384,SSP245
4,4,12,12,64.694335114193,SSP245
6,4,12,12,67.5190391972199,SSP245
7,4,12,12,2.14819066184139,SSP245
11,4,12,12,22.4746616239114,SSP245
13,4,12,12,52.3950636233087,SSP245
15,4,12,12,117.502389777188,SSP245
1,5,12,12,99.2405730628785,SSP245
2,5,12,12,571.113697330908,SSP245
3,5,12,12,1060.1463086914,SSP245
4,5,12,12,469.993788221219,SSP245
5,5,12,12,805.638588163588,SSP245
6,5,12,12,267.470518425741,SSP245
9,5,12,12,19.729872964076,SSP245
11,5,12,12,13.2111097276211,SSP245
12,5,12,12,625.424172390469,SSP245
13,5,12,12,271.347758589652,SSP245
15,5,12,12,47.3879169051857,SSP245
22,5,12,12,115.542399650918,SSP245
2,6,12,12,10.4523277585964,SSP245
3,6,12,12,45.3384895578904,SSP245
4,6,12,12,103.05037554111,SSP245
5,6,12,12,543.404930493994,SSP245
6,6,12,12,1037.97977988357,SSP245
7,6,12,12,15.3321990287404,SSP245
9,6,12,12,1.7733765919981,SSP245
12,6,12,12,41.5564643574176,SSP245
2,7,12,12,248.095089051938,SSP245
3,7,12,12,1950.36405699508,SSP245
4,7,12,12,5.45314579209709,SSP245
5,7,12,12,9.44651987143183,SSP245
7,7,12,12,1155.89763674924,SSP245
9,7,12,12,132.342418893009,SSP245
11,7,12,12,52.4445520278898,SSP245
12,7,12,12,484.064681894458,SSP245
13,7,12,12,42.8407120148072,SSP245
14,7,12,12,39.1140439470988,SSP245
15,7,12,12,99.8302389580676,SSP245
25,7,12,12,209.930646155824,SSP245
27,7,12,12,805.407980432709,SSP245
34,7,12,12,21.5521647391472,SSP245
37,7,12,12,1.28285135454369,SSP245
2,9,12,12,5.34417977757359,SSP245
3,9,12,12,4.11795589872313,SSP245
9,9,12,12,84.2789860009094,SSP245
3,11,12,12,0.620099785400868,SSP245
4,11,12,12,9.58590381152582,SSP245
5,11,12,12,84.3458246711825,SSP245
7,11,12,12,0.594114064254761,SSP245
11,11,12,12,56.5087500246019,SSP245
13,11,12,12,18.4534158962746,SSP245
15,11,12,12,2.45701296164131,SSP245
1,12,12,12,728.264709746905,SSP245
2,12,12,12,2010.14273452304,SSP245
3,12,12,12,26959.8047177149,SSP245
4,12,12,12,8387.4163433692,SSP245
5,12,12,12,8505.10687070955,SSP245
6,12,12,12,10465.1574148848,SSP245
7,12,12,12,5303.29653277843,SSP245
9,12,12,12,3342.11587829001,SSP245
11,12,12,12,585.358870248119,SSP245
12,12,12,12,32974.3725918691,SSP245
13,12,12,12,15594.6354516875,SSP245
14,12,12,12,3082.28011198331,SSP245
15,12,12,12,2829.66601205912,SSP245
22,12,12,12,636.182592597392,SSP245
23,12,12,12,2.28699189065647,SSP245
24,12,12,12,9.58869743772268,SSP245
25,12,12,12,2074.96898620606,SSP245
27,12,12,12,2269.13361687282,SSP245
33,12,12,12,1712.05473445253,SSP245
37,12,12,12,10.2601016243997,SSP245
4,13,12,12,880.42598064539,SSP245
5,13,12,12,293.147717756054,SSP245
7,13,12,12,471.383307237414,SSP245
9,13,12,12,1.83252824058723,SSP245
11,13,12,12,1153.4648305961,SSP245
12,13,12,12,3026.30131582959,SSP245
13,13,12,12,14792.3742524886,SSP245
14,13,12,12,2868.10821192647,SSP245
15,13,12,12,1260.6478000909,SSP245
25,13,12,12,174.7210234979,SSP245
33,13,12,12,1805.93130342987,SSP245
5,14,12,12,15.9147737970252,SSP245
7,14,12,12,11.6791601284146,SSP245
11,14,12,12,52.9681602783638,SSP245
12,14,12,12,1928.7981797807,SSP245
13,14,12,12,208.426749700741,SSP245
14,14,12,12,70.2593109579549,SSP245
15,14,12,12,0.644166599803925,SSP245
33,14,12,12,27.0584283113356,SSP245
2,15,12,12,0.597948006924629,SSP245
3,15,12,12,10.7577290017395,SSP245
4,15,12,12,199.002852023186,SSP245
6,15,12,12,11.9761899250774,SSP245
7,15,12,12,338.991971060208,SSP245
11,15,12,12,60.9391569320617,SSP245
12,15,12,12,59.4179351158523,SSP245
13,15,12,12,2770.43395524361,SSP245
14,15,12,12,84.8871877367663,SSP245
15,15,12,12,879.055507002614,SSP245
23,15,12,12,2.8586241204567,SSP245
24,15,12,12,50.4145939838547,SSP245
25,15,12,12,599.701323984148,SSP245
32,15,12,12,28.7342556556063,SSP245
4,24,12,12,3.4330326042881,SSP245
13,24,12,12,86.6835465944501,SSP245
25,24,12,12,71.4300041812068,SSP245
4,25,12,12,0.572002489485741,SSP245
5,25,12,12,6.30385793311214,SSP245
7,25,12,12,5.17326788169432,SSP245
11,25,12,12,56.4575827892933,SSP245
13,25,12,12,1758.33453445912,SSP245
15,25,12,12,571.867060141373,SSP245
25,25,12,12,3224.93877854561,SSP245
32,25,12,12,55.9675454024596,SSP245
2,27,12,12,217.223077800434,SSP245
3,27,12,12,7355.21283567636,SSP245
4,27,12,12,643.94091194961,SSP245
5,27,12,12,377.492286761749,SSP245
6,27,12,12,414.681902999459,SSP245
7,27,12,12,1245.69216986556,SSP245
9,27,12,12,1107.85849343989,SSP245
12,27,12,12,4550.98158109037,SSP245
22,27,12,12,4.08747616658878,SSP245
27,27,12,12,6221.75344192966,SSP245
5,33,12,12,2.50294443466473,SSP245
7,33,12,12,1.24557416202307,SSP245
12,33,12,12,199.535051407295,SSP245
13,33,12,12,571.10642290773,SSP245
14,33,12,12,760.756827115822,SSP245
15,33,12,12,6.46664672719336,SSP245
33,33,12,12,256.159776518684,SSP245
7,37,12,12,1.27651301364708,SSP245
3,99,12,12,128.577363634094,SSP245
4,99,12,12,21.4852038809795,SSP245
5,99,12,12,15.0122474108634,SSP245
7,99,12,12,33.2258696990461,SSP245
12,99,12,12,101.925833791137,SSP245
13,99,12,12,7.53539026970577,SSP245
14,99,12,12,20.0006009136515,SSP245
4,4,13,12,21.1093773491082,SSP245
2,5,13,12,1.13964914530659,SSP245
5,5,13,12,146.905500104904,SSP245
11,5,13,12,15.4468434397841,SSP245
13,5,13,12,16.091277053463,SSP245
12,7,13,12,1.96508038788939,SSP245
5,11,13,12,96.7554973439556,SSP245
11,11,13,12,46.0481203341113,SSP245
13,11,13,12,4.05317297260952,SSP245
4,12,13,12,1.20536909324026,SSP245
5,12,13,12,1.9458174007473,SSP245
7,12,13,12,9.72528553481913,SSP245
11,12,13,12,1.2858518542881,SSP245
12,12,13,12,584.940173690251,SSP245
13,12,13,12,248.455841164443,SSP245
14,12,13,12,54.4451414927817,SSP245
15,12,13,12,1.93364153900003,SSP245
25,12,13,12,39.3606501077032,SSP245
33,12,13,12,22.0201699538708,SSP245
4,13,13,12,698.842266844991,SSP245
5,13,13,12,150.570151157183,SSP245
7,13,13,12,334.268268357456,SSP245
9,13,13,12,1.22043945373392,SSP245
11,13,13,12,3388.09143810796,SSP245
12,13,13,12,219.037969659729,SSP245
13,13,13,12,14638.3946035234,SSP245
14,13,13,12,1963.83961390999,SSP245
15,13,13,12,922.986220216552,SSP245
25,13,13,12,6.46857657869291,SSP245
33,13,13,12,14.2080196670156,SSP245
5,14,13,12,18.2012059364009,SSP245
7,14,13,12,1.94718148626709,SSP245
11,14,13,12,32.3672411187143,SSP245
12,14,13,12,70.0067341536307,SSP245
13,14,13,12,93.4474278073677,SSP245
14,14,13,12,11.0474018329515,SSP245
4,15,13,12,15.0401455244398,SSP245
7,15,13,12,55.8027385814062,SSP245
11,15,13,12,0.616323789925098,SSP245
13,15,13,12,1254.28357711625,SSP245
15,15,13,12,11.4824797889214,SSP245
11,25,13,12,6.94690081493664,SSP245
13,25,13,12,1.14456004980659,SSP245
25,25,13,12,158.511263260555,SSP245
32,25,13,12,8.35970815006876,SSP245
12,33,13,12,237.512023502825,SSP245
13,33,13,12,43.598557290679,SSP245
15,33,13,12,0.646120647567749,SSP245
7,7,14,12,6.15884363463259,SSP245
14,7,14,12,1.84879913108206,SSP245
5,11,14,12,1.86081237298727,SSP245
11,11,14,12,3.89446213789034,SSP245
5,12,14,12,13.6038860330944,SSP245
7,12,14,12,1.23109646964264,SSP245
11,12,14,12,1.94022807267618,SSP245
12,12,14,12,224.006728099145,SSP245
13,12,14,12,697.213466316584,SSP245
14,12,14,12,5.54320949422646,SSP245
15,12,14,12,23.7197361889191,SSP245
25,12,14,12,13.4922598386321,SSP245
33,12,14,12,832.771007077742,SSP245
11,13,14,12,1.94702920028162,SSP245
12,13,14,12,183.241189127992,SSP245
13,13,14,12,1222.63447499543,SSP245
15,13,14,12,8.33027408187628,SSP245
25,13,14,12,46.7620487186675,SSP245
33,13,14,12,32.7770280364051,SSP245
5,14,14,12,22.6578769538255,SSP245
7,14,14,12,1.29540479975796,SSP245
11,14,14,12,1.29791179703665,SSP245
12,14,14,12,18.0416070350962,SSP245
13,14,14,12,46.6440789780097,SSP245
33,14,14,12,3.88475597198057,SSP245
13,15,14,12,2.53369098066759,SSP245
15,15,14,12,5.06779886457825,SSP245
11,11,15,12,0.59491850091362,SSP245
5,12,15,12,0.577807034833908,SSP245
12,12,15,12,23.1756385627532,SSP245
13,12,15,12,5.54335800375557,SSP245
15,12,15,12,19.0631364636588,SSP245
24,12,15,12,4.62309803270721,SSP245
25,12,15,12,1.72284329206848,SSP245
4,13,15,12,227.20323959516,SSP245
7,13,15,12,111.483517640539,SSP245
13,13,15,12,116.80650465342,SSP245
14,13,15,12,28.7385968092685,SSP245
15,13,15,12,17.518071284287,SSP245
4,15,15,12,245.411288289875,SSP245
7,15,15,12,683.472127223555,SSP245
11,15,15,12,11.2996945429039,SSP245
12,15,15,12,9.89416935675526,SSP245
13,15,15,12,2199.1151811764,SSP245
15,15,15,12,700.457886107608,SSP245
24,15,15,12,38.9590300837097,SSP245
25,15,15,12,78.0574352093016,SSP245
13,24,15,12,6.93933417697811,SSP245
24,24,15,12,50.5796907779475,SSP245
25,24,15,12,62.2681737369766,SSP245
13,25,15,12,3.18557769281769,SSP245
25,25,15,12,68.0273727100473,SSP245
25,33,15,12,0.620185301640034,SSP245
15,99,15,12,0.627236139726162,SSP245
24,24,23,12,1.74913793460655,SSP245
11,12,24,12,0.576980868538857,SSP245
13,12,24,12,16.1595051440592,SSP245
23,12,24,12,1.14335710887623,SSP245
13,15,24,12,1.90066426140022,SSP245
15,15,24,12,29.1784697928529,SSP245
23,15,24,12,1.71545217265892,SSP245
25,15,24,12,128.208182072357,SSP245
7,24,24,12,1.33400645423889,SSP245
13,24,24,12,14.5650275491724,SSP245
24,24,24,12,4.95823181511736,SSP245
25,24,24,12,13.5454945020514,SSP245
13,25,24,12,24.3187421270886,SSP245
25,25,24,12,2.86620348002815,SSP245
13,5,25,12,0.572742333823204,SSP245
25,7,25,12,5.11751419816208,SSP245
5,11,25,12,2.3146203373785,SSP245
11,11,25,12,0.578540547204018,SSP245
13,11,25,12,0.577807034833908,SSP245
25,12,25,12,31.6974750149765,SSP245
5,13,25,12,4.054448902915,SSP245
11,13,25,12,15.0792783362637,SSP245
13,13,25,12,72.2219634176025,SSP245
25,24,25,12,30.5114355662155,SSP245
4,25,25,12,9.72524359968757,SSP245
5,25,25,12,4.04193387227917,SSP245
11,25,25,12,51.0002508814516,SSP245
13,25,25,12,347.235483919035,SSP245
15,25,25,12,0.640645589904785,SSP245
25,25,25,12,479.86829101059,SSP245
32,25,25,12,21.8446165960398,SSP245
3,3,27,12,50.8120133251524,SSP245
5,3,27,12,1.16557611148548,SSP245
7,3,27,12,11.3670654710064,SSP245
9,3,27,12,0.605806806372643,SSP245
27,3,27,12,100.354712929354,SSP245
3,6,27,12,0.586012287905693,SSP245
12,6,27,12,9.85359357172489,SSP245
12,7,27,12,1.88508029797745,SSP245
7,11,27,12,0.614339666716099,SSP245
2,12,27,12,2.46029382701302,SSP245
3,12,27,12,383.871272149092,SSP245
4,12,27,12,401.408697774161,SSP245
5,12,27,12,38.2880147557144,SSP245
6,12,27,12,347.306448024769,SSP245
7,12,27,12,41.9310732802539,SSP245
9,12,27,12,19.7342873368826,SSP245
12,12,27,12,905.895030165329,SSP245
27,12,27,12,72.8666771047511,SSP245
2,27,27,12,1297.46873126532,SSP245
3,27,27,12,2781.64397287917,SSP245
4,27,27,12,997.973452813795,SSP245
5,27,27,12,192.320249818235,SSP245
6,27,27,12,1421.61894890448,SSP245
7,27,27,12,49.8135798585195,SSP245
9,27,27,12,187.595425596157,SSP245
12,27,27,12,4345.86293957776,SSP245
22,27,27,12,574.398327526435,SSP245
27,27,27,12,1128.81339499121,SSP245
25,15,32,12,0.634193453805447,SSP245
12,7,33,12,1.96100952463722,SSP245
7,12,33,12,1.30402954462051,SSP245
12,12,33,12,385.858288920022,SSP245
13,12,33,12,216.112506763808,SSP245
25,12,33,12,5.75021515476227,SSP245
12,13,33,12,496.755740561905,SSP245
13,13,33,12,12.5454390474706,SSP245
12,14,33,12,3.89179576777649,SSP245
14,14,33,12,3.24203145077038,SSP245
12,15,33,12,5.20312984707165,SSP245
15,15,33,12,7.62136461087513,SSP245
25,15,33,12,28.018303748909,SSP245
32,15,33,12,2.55418183483028,SSP245
24,24,33,12,1.23925838160706,SSP245
25,24,33,12,1.23994296832943,SSP245
25,25,33,12,40.5880769058834,SSP245
32,25,33,12,9.58152352986717,SSP245
4,33,33,12,1.24122530859375,SSP245
5,33,33,12,3.12518706738997,SSP245
7,33,33,12,238.762559576348,SSP245
12,33,33,12,357.26841314295,SSP245
13,33,33,12,389.20546629111,SSP245
14,33,33,12,253.221958191431,SSP245
15,33,33,12,24.2803710904236,SSP245
25,33,33,12,12.3963493251133,SSP245
7,99,33,12,1.24735975266266,SSP245
15,99,33,12,1.24761459012747,SSP245
12,3,37,12,1.85798859068489,SSP245
3,12,37,12,2.47328914155149,SSP245
12,12,37,12,12.3805038423681,SSP245
13,7,41,12,0.65696198774147,SSP245
12,12,41,12,82.9573419155074,SSP245
13,12,41,12,0.657120671992779,SSP245
14,12,41,12,7.16581535953951,SSP245
14,13,41,12,3.91160587653542,SSP245
1,2,99,12,2.05012385620022,SSP245
3,3,99,12,1.16566716088867,SSP245
22,3,99,12,2.3338822681818,SSP245
11,11,99,12,5.05928577340984,SSP245
5,12,99,12,3.75606648635244,SSP245
12,12,99,12,58.2351354561996,SSP245
13,12,99,12,2.49412415072489,SSP245
14,12,99,12,1.24727478882933,SSP245
15,12,99,12,0.624019596568584,SSP245
7,13,99,12,18.0022596346107,SSP245
11,13,99,12,0.633526967554569,SSP245
13,13,99,12,197.543102911477,SSP245
15,13,99,12,127.366566822367,SSP245
6,15,99,12,1.19731728474855,SSP245
12,15,99,12,22.9798257147794,SSP245
13,15,99,12,111.49012559941,SSP245
15,15,99,12,38.0964122712455,SSP245
25,15,99,12,73.6875489234381,SSP245
13,24,99,12,2.4893604935174,SSP245
25,24,99,12,1.86653057992744,SSP245
25,25,99,12,0.620441769706249,SSP245
12,33,99,12,13.1496438326359,SSP245
13,33,99,12,42.9923132576447,SSP245
14,33,99,12,0.621381116986275,SSP245
15,33,99,12,5.59780091684532,SSP245
25,33,99,12,7.44316389507103,SSP245
5,99,99,12,19.4013098380294,SSP245
7,99,99,12,10.5034563589535,SSP245
12,99,99,12,76.9364150990915,SSP245
13,99,99,12,8.81512767819929,SSP245
25,99,99,12,0.620356293793202,SSP245
27,99,99,12,0.583470570226669,SSP245
1,1,1,13,132.464543737625,SSP245
13,1,1,13,57.4722685233221,SSP245
16,1,1,13,24.6279086365547,SSP245
18,1,1,13,164.556157381221,SSP245
25,1,1,13,0.694770126068592,SSP245
28,1,1,13,0.687998867571354,SSP245
32,1,1,13,0.693903606863976,SSP245
46,1,1,13,2.03737190301514,SSP245
1,13,1,13,1.37031668771267,SSP245
2,13,1,13,8.07685016692352,SSP245
13,13,1,13,219.545574702574,SSP245
16,13,1,13,13.9173472412391,SSP245
18,13,1,13,29.7871008555498,SSP245
25,13,1,13,3.47038480575466,SSP245
28,13,1,13,1.37555639344406,SSP245
31,13,1,13,2.09742550143957,SSP245
32,13,1,13,11.7955657985568,SSP245
16,16,1,13,2.76108059596157,SSP245
31,16,1,13,0.687925364582062,SSP245
13,18,1,13,11.8712500031381,SSP245
16,18,1,13,4.85804424618626,SSP245
18,18,1,13,46.4878286735163,SSP245
22,18,1,13,0.664592792567253,SSP245
13,25,1,13,64.4695059579244,SSP245
25,25,1,13,14.5685649184814,SSP245
32,25,1,13,0.693831300513268,SSP245
18,31,1,13,5.46798073864651,SSP245
31,31,1,13,2.74986186778164,SSP245
32,32,1,13,7.63178261082172,SSP245
25,33,1,13,4.16537250367451,SSP245
2,2,2,13,27.9107283506384,SSP245
4,2,2,13,1.25092177138186,SSP245
5,2,2,13,16.7240739577036,SSP245
11,2,2,13,8.8357488608017,SSP245
13,2,2,13,5.14385692465258,SSP245
18,2,2,13,7.50747902265644,SSP245
20,2,2,13,1.91938475860882,SSP245
22,2,2,13,1.27898736516094,SSP245
5,4,2,13,0.626476095227242,SSP245
4,5,2,13,1.22443677603102,SSP245
5,5,2,13,15.2774892877383,SSP245
11,5,2,13,0.598747420546532,SSP245
16,5,2,13,1.25007145434189,SSP245
2,11,2,13,1.24735975266266,SSP245
11,11,2,13,0.640234507900715,SSP245
2,13,2,13,4.41900721493721,SSP245
4,13,2,13,2.44817946718264,SSP245
5,13,2,13,18.1148016650763,SSP245
11,13,2,13,6.27138914571285,SSP245
13,13,2,13,3.78894666727543,SSP245
16,16,2,13,10.0029401428599,SSP245
20,16,2,13,0.633360208995819,SSP245
22,16,2,13,1.28145551579618,SSP245
25,18,2,13,2.67281150330973,SSP245
20,22,2,13,1.27931483588123,SSP245
2,25,2,13,0.634110190989971,SSP245
13,25,2,13,2.5384382488575,SSP245
20,31,2,13,0.668859914694786,SSP245
31,31,2,13,0.668859914694786,SSP245
11,3,3,13,14.9774826567807,SSP245
11,7,3,13,10.5734516619325,SSP245
3,11,3,13,0.61191469848156,SSP245
4,11,3,13,1.2205265045433,SSP245
11,13,3,13,2.52273810324764,SSP245
4,4,4,13,8.03048350174713,SSP245
13,4,4,13,146.522653343839,SSP245
15,4,4,13,1.22113564820814,SSP245
5,5,4,13,1.25320568786001,SSP245
4,11,4,13,3.14351219132996,SSP245
16,11,4,13,0.628584613978386,SSP245
11,13,4,13,1.21791218672037,SSP245
13,13,4,13,4.26759617219448,SSP245
15,13,4,13,1.22478370553589,SSP245
16,13,4,13,1.2573375561409,SSP245
1,1,5,13,0.682892703713417,SSP245
2,2,5,13,1.80382738876486,SSP245
5,2,5,13,1.806790171803,SSP245
11,2,5,13,2.46129253504944,SSP245
13,2,5,13,0.635108439617157,SSP245
22,2,5,13,0.63792606733036,SSP245
4,4,5,13,0.607296103331566,SSP245
2,5,5,13,50.5088336263432,SSP245
4,5,5,13,26.2710392886805,SSP245
5,5,5,13,505.536433096119,SSP245
11,5,5,13,123.66442063869,SSP245
13,5,5,13,11.9920314920707,SSP245
16,5,5,13,10.1793924564204,SSP245
18,5,5,13,8.60719096594048,SSP245
25,5,5,13,0.624189375609875,SSP245
2,11,5,13,3.46298121836472,SSP245
4,11,5,13,5.57131012176085,SSP245
5,11,5,13,25.1346219736915,SSP245
11,11,5,13,37.4195664466457,SSP245
13,11,5,13,0.575969724182129,SSP245
18,11,5,13,1.73231991500378,SSP245
2,13,5,13,0.624189375609875,SSP245
4,13,5,13,4.28600559136438,SSP245
5,13,5,13,64.2248899169135,SSP245
11,13,5,13,28.3410860579743,SSP245
13,13,5,13,48.4719585609227,SSP245
16,13,5,13,1.83125109968233,SSP245
16,16,5,13,5.05389521581602,SSP245
22,16,5,13,0.636767793417931,SSP245
22,22,5,13,0.636850616749764,SSP245
7,27,5,13,1.18867524481773,SSP245
11,27,5,13,1.78171543346882,SSP245
11,3,7,13,13.1081873872023,SSP245
7,4,7,13,1.23101020337868,SSP245
12,4,7,13,0.615634461037636,SSP245
13,4,7,13,0.615461995255947,SSP245
3,7,7,13,1.85584347800922,SSP245
4,7,7,13,103.792646604893,SSP245
7,7,7,13,172.987796169496,SSP245
11,7,7,13,35.4535518562684,SSP245
12,7,7,13,78.3967138269144,SSP245
13,7,7,13,20.0745727230301,SSP245
14,7,7,13,3.87572539593315,SSP245
4,11,7,13,1.222177685462,SSP245
7,11,7,13,0.613561350383759,SSP245
11,11,7,13,2.98028012570524,SSP245
4,12,7,13,13.9957925369349,SSP245
11,12,7,13,5.03979188903284,SSP245
12,12,7,13,158.039662978619,SSP245
13,12,7,13,9.11841463833857,SSP245
14,12,7,13,11.5094081273599,SSP245
3,13,7,13,4.87503162767315,SSP245
4,13,7,13,125.411756696981,SSP245
5,13,7,13,0.603961835817337,SSP245
7,13,7,13,38.7528723085265,SSP245
11,13,7,13,11.0059180814023,SSP245
12,13,7,13,166.219833095024,SSP245
13,13,7,13,53.2979911697068,SSP245
14,13,7,13,44.8402234455705,SSP245
33,13,7,13,0.638999189005375,SSP245
12,14,7,13,0.649036661375523,SSP245
14,14,7,13,63.1057524052267,SSP245
4,27,7,13,1.82110017467403,SSP245
11,27,7,13,3.62755217628717,SSP245
12,33,7,13,9.76338244617176,SSP245
14,33,7,13,0.650648838356018,SSP245
2,2,11,13,149.56770232874,SSP245
4,2,11,13,0.612868608356953,SSP245
5,2,11,13,8.75572929241276,SSP245
11,2,11,13,1.2770627367959,SSP245
13,2,11,13,4.67629988088465,SSP245
16,2,11,13,4.66982735462666,SSP245
4,3,11,13,0.608607023303032,SSP245
11,3,11,13,7.28861693458176,SSP245
2,4,11,13,0.575233390467644,SSP245
4,4,11,13,65.1369743920865,SSP245
5,4,11,13,3.46007091982746,SSP245
11,4,11,13,164.453586897719,SSP245
13,4,11,13,1340.12734897993,SSP245
15,4,11,13,83.0966078319545,SSP245
2,5,11,13,22.9880600025697,SSP245
3,5,11,13,0.592681368641853,SSP245
4,5,11,13,4.30948657659435,SSP245
5,5,11,13,229.805959935398,SSP245
11,5,11,13,157.578297297999,SSP245
13,5,11,13,15.4103654477711,SSP245
16,5,11,13,2.37832467015076,SSP245
7,7,11,13,3.09604718029976,SSP245
11,7,11,13,91.094545757423,SSP245
2,11,11,13,102.109320353409,SSP245
3,11,11,13,28.1428589088254,SSP245
4,11,11,13,36.6552944331865,SSP245
5,11,11,13,164.726096057037,SSP245
7,11,11,13,1.85404419816399,SSP245
11,11,11,13,650.913834197578,SSP245
13,11,11,13,149.888986098678,SSP245
16,11,11,13,6.14708979981136,SSP245
18,11,11,13,0.577348179607391,SSP245
25,11,11,13,54.7180870755043,SSP245
11,12,11,13,33.875300738584,SSP245
12,12,11,13,0.651613453089714,SSP245
2,13,11,13,15.6366466916757,SSP245
4,13,11,13,11.6062031795449,SSP245
5,13,11,13,37.1737729950967,SSP245
7,13,11,13,6.70733951450157,SSP245
11,13,11,13,148.312524786569,SSP245
12,13,11,13,5.05734871086264,SSP245
13,13,11,13,391.747298179908,SSP245
15,13,11,13,2.44374797753429,SSP245
16,13,11,13,3.13414220030355,SSP245
25,13,11,13,2.49123335541868,SSP245
3,14,11,13,0.612001483999729,SSP245
4,14,11,13,0.61191469848156,SSP245
11,14,11,13,1.22408974023438,SSP245
13,14,11,13,3.7723469706192,SSP245
15,14,11,13,2.44765879392624,SSP245
16,16,11,13,1.87553547978163,SSP245
2,25,11,13,0.620099785400868,SSP245
11,25,11,13,28.0111559885869,SSP245
13,25,11,13,3.75581617772055,SSP245
25,25,11,13,50.9383631332107,SSP245
5,27,11,13,0.604577469970226,SSP245
11,27,11,13,21.0840420939541,SSP245
4,4,12,13,10.3237362918353,SSP245
11,4,12,13,16.4183281597281,SSP245
13,4,12,13,32.2134571220322,SSP245
15,4,12,13,3.6621872394948,SSP245
5,5,12,13,15.4470136697845,SSP245
3,7,12,13,1.22287419865084,SSP245
4,7,12,13,6.74019314205933,SSP245
7,7,12,13,10.5404747254562,SSP245
11,7,12,13,79.6039654877724,SSP245
12,7,12,13,33.3141667106991,SSP245
13,7,12,13,70.6033355697517,SSP245
14,7,12,13,18.8342585359821,SSP245
15,7,12,13,3.05626996487427,SSP245
3,11,12,13,6.11263355712319,SSP245
4,11,12,13,1.83583072158718,SSP245
5,11,12,13,1.71044753253174,SSP245
11,11,12,13,63.5776293670492,SSP245
