original_zone,predicted_zone,n,method,method_label,rank_cutoff
34,18,5,rf_var,Plain RF,3
34,20,2,rf_var,Plain RF,3
34,22,3,rf_var,Plain RF,3
34,25,1,rf_var,Plain RF,3
34,26,14,rf_var,Plain RF,3
34,27,24,rf_var,Plain RF,3
34,28,1,rf_var,Plain RF,3
34,30,32,rf_var,Plain RF,3
34,32,1,rf_var,Plain RF,3
34,33,3,rf_var,Plain RF,3
34,34,4704,rf_var,Plain RF,3
34,35,2,rf_var,Plain RF,3
34,36,18,rf_var,Plain RF,3
34,37,1,rf_var,Plain RF,3
34,39,82,rf_var,Plain RF,3
34,40,17,rf_var,Plain RF,3
34,43,3,rf_var,Plain RF,3
34,44,7,rf_var,Plain RF,3
34,46,44,rf_var,Plain RF,3
34,47,1,rf_var,Plain RF,3
34,48,1,rf_var,Plain RF,3
34,49,22,rf_var,Plain RF,3
34,50,7,rf_var,Plain RF,3
34,52,2,rf_var,Plain RF,3
34,53,2,rf_var,Plain RF,3
34,55,1,rf_var,Plain RF,3
35,7,1,rf_var,Plain RF,3
35,13,83,rf_var,Plain RF,3
35,14,87,rf_var,Plain RF,3
35,15,41,rf_var,Plain RF,3
35,16,31,rf_var,Plain RF,3
35,18,6,rf_var,Plain RF,3
35,19,30,rf_var,Plain RF,3
35,23,143,rf_var,Plain RF,3
35,24,368,rf_var,Plain RF,3
35,25,251,rf_var,Plain RF,3
35,29,332,rf_var,Plain RF,3
35,32,103,rf_var,Plain RF,3
35,33,243,rf_var,Plain RF,3
35,35,31141,rf_var,Plain RF,3
35,38,4,rf_var,Plain RF,3
36,1,7,rf_var,Plain RF,3
36,3,105,rf_var,Plain RF,3
36,5,3,rf_var,Plain RF,3
36,7,50,rf_var,Plain RF,3
36,9,12,rf_var,Plain RF,3
36,10,81,rf_var,Plain RF,3
36,12,37,rf_var,Plain RF,3
36,13,28,rf_var,Plain RF,3
36,16,4,rf_var,Plain RF,3
36,21,78,rf_var,Plain RF,3
36,26,118,rf_var,Plain RF,3
36,27,1,rf_var,Plain RF,3
36,28,76,rf_var,Plain RF,3
36,30,170,rf_var,Plain RF,3
36,33,22,rf_var,Plain RF,3
36,34,132,rf_var,Plain RF,3
36,36,20785,rf_var,Plain RF,3
36,39,96,rf_var,Plain RF,3
36,40,100,rf_var,Plain RF,3
36,41,86,rf_var,Plain RF,3
36,44,310,rf_var,Plain RF,3
36,45,4,rf_var,Plain RF,3
36,46,44,rf_var,Plain RF,3
36,47,126,rf_var,Plain RF,3
36,48,14,rf_var,Plain RF,3
36,49,45,rf_var,Plain RF,3
36,50,19,rf_var,Plain RF,3
36,53,17,rf_var,Plain RF,3
36,55,5,rf_var,Plain RF,3
37,1,285,rf_var,Plain RF,3
37,2,109,rf_var,Plain RF,3
37,3,9988,rf_var,Plain RF,3
37,4,12,rf_var,Plain RF,3
37,5,416,rf_var,Plain RF,3
37,6,167,rf_var,Plain RF,3
37,7,4328,rf_var,Plain RF,3
37,9,87,rf_var,Plain RF,3
37,10,824,rf_var,Plain RF,3
37,11,223,rf_var,Plain RF,3
37,12,385,rf_var,Plain RF,3
37,13,1260,rf_var,Plain RF,3
37,14,529,rf_var,Plain RF,3
37,15,30,rf_var,Plain RF,3
37,16,11,rf_var,Plain RF,3
37,17,4,rf_var,Plain RF,3
37,18,218,rf_var,Plain RF,3
37,19,15,rf_var,Plain RF,3
37,20,3,rf_var,Plain RF,3
37,21,808,rf_var,Plain RF,3
37,22,4,rf_var,Plain RF,3
37,23,4,rf_var,Plain RF,3
37,24,4,rf_var,Plain RF,3
37,25,524,rf_var,Plain RF,3
37,26,87,rf_var,Plain RF,3
37,27,4307,rf_var,Plain RF,3
37,28,252,rf_var,Plain RF,3
37,29,2,rf_var,Plain RF,3
37,30,527,rf_var,Plain RF,3
37,31,1,rf_var,Plain RF,3
37,32,9,rf_var,Plain RF,3
37,33,2213,rf_var,Plain RF,3
37,34,92,rf_var,Plain RF,3
37,35,3,rf_var,Plain RF,3
37,36,25,rf_var,Plain RF,3
37,37,160236,rf_var,Plain RF,3
37,38,3,rf_var,Plain RF,3
37,39,167,rf_var,Plain RF,3
37,40,34,rf_var,Plain RF,3
37,41,2995,rf_var,Plain RF,3
37,42,1,rf_var,Plain RF,3
37,43,3,rf_var,Plain RF,3
37,44,39,rf_var,Plain RF,3
37,45,8,rf_var,Plain RF,3
37,46,145,rf_var,Plain RF,3
37,47,486,rf_var,Plain RF,3
37,48,2,rf_var,Plain RF,3
37,49,13,rf_var,Plain RF,3
37,50,3,rf_var,Plain RF,3
37,52,3,rf_var,Plain RF,3
37,53,2,rf_var,Plain RF,3
37,54,4,rf_var,Plain RF,3
37,55,6,rf_var,Plain RF,3
38,13,35,rf_var,Plain RF,3
38,15,213,rf_var,Plain RF,3
38,17,1,rf_var,Plain RF,3
38,19,21,rf_var,Plain RF,3
38,23,455,rf_var,Plain RF,3
38,24,89,rf_var,Plain RF,3
38,25,29,rf_var,Plain RF,3
38,27,405,rf_var,Plain RF,3
38,29,1,rf_var,Plain RF,3
38,32,67,rf_var,Plain RF,3
38,38,28716,rf_var,Plain RF,3
39,1,3,rf_var,Plain RF,3
39,5,19,rf_var,Plain RF,3
39,7,13,rf_var,Plain RF,3
39,10,220,rf_var,Plain RF,3
39,13,2,rf_var,Plain RF,3
39,16,102,rf_var,Plain RF,3
39,18,69,rf_var,Plain RF,3
39,20,18,rf_var,Plain RF,3
39,23,80,rf_var,Plain RF,3
39,24,2,rf_var,Plain RF,3
39,26,12,rf_var,Plain RF,3
39,28,14,rf_var,Plain RF,3
39,30,200,rf_var,Plain RF,3
39,34,169,rf_var,Plain RF,3
39,36,17,rf_var,Plain RF,3
39,39,19869,rf_var,Plain RF,3
39,40,59,rf_var,Plain RF,3
39,43,1,rf_var,Plain RF,3
39,44,61,rf_var,Plain RF,3
39,45,37,rf_var,Plain RF,3
39,46,766,rf_var,Plain RF,3
39,47,58,rf_var,Plain RF,3
39,49,45,rf_var,Plain RF,3
39,50,107,rf_var,Plain RF,3
40,1,167,rf_var,Plain RF,3
40,2,9,rf_var,Plain RF,3
40,3,810,rf_var,Plain RF,3
40,4,19,rf_var,Plain RF,3
40,5,2078,rf_var,Plain RF,3
40,6,7,rf_var,Plain RF,3
40,7,1336,rf_var,Plain RF,3
40,9,4,rf_var,Plain RF,3
40,10,3290,rf_var,Plain RF,3
40,11,16,rf_var,Plain RF,3
40,12,7,rf_var,Plain RF,3
40,13,10,rf_var,Plain RF,3
40,14,5,rf_var,Plain RF,3
40,15,6,rf_var,Plain RF,3
40,16,9,rf_var,Plain RF,3
40,17,8,rf_var,Plain RF,3
40,18,8,rf_var,Plain RF,3
40,19,8,rf_var,Plain RF,3
40,20,38,rf_var,Plain RF,3
40,21,4091,rf_var,Plain RF,3
40,22,10,rf_var,Plain RF,3
40,23,11,rf_var,Plain RF,3
40,24,8,rf_var,Plain RF,3
40,25,30,rf_var,Plain RF,3
40,26,3896,rf_var,Plain RF,3
40,27,105,rf_var,Plain RF,3
40,28,4103,rf_var,Plain RF,3
40,29,13,rf_var,Plain RF,3
40,30,10686,rf_var,Plain RF,3
40,31,90,rf_var,Plain RF,3
40,32,7,rf_var,Plain RF,3
40,33,35,rf_var,Plain RF,3
40,34,696,rf_var,Plain RF,3
40,35,8,rf_var,Plain RF,3
40,36,10152,rf_var,Plain RF,3
40,37,17,rf_var,Plain RF,3
40,38,8,rf_var,Plain RF,3
40,39,2155,rf_var,Plain RF,3
40,40,261266,rf_var,Plain RF,3
40,41,784,rf_var,Plain RF,3
40,42,4,rf_var,Plain RF,3
40,43,8,rf_var,Plain RF,3
40,44,7543,rf_var,Plain RF,3
40,45,127,rf_var,Plain RF,3
40,46,2243,rf_var,Plain RF,3
40,47,5899,rf_var,Plain RF,3
40,48,104,rf_var,Plain RF,3
40,49,12399,rf_var,Plain RF,3
40,50,481,rf_var,Plain RF,3
40,52,1420,rf_var,Plain RF,3
40,53,1742,rf_var,Plain RF,3
40,54,540,rf_var,Plain RF,3
40,55,1145,rf_var,Plain RF,3
41,1,5,rf_var,Plain RF,3
41,2,23,rf_var,Plain RF,3
41,3,1931,rf_var,Plain RF,3
41,4,2,rf_var,Plain RF,3
41,5,75,rf_var,Plain RF,3
41,6,15,rf_var,Plain RF,3
41,7,3175,rf_var,Plain RF,3
41,10,114,rf_var,Plain RF,3
41,11,12,rf_var,Plain RF,3
41,12,131,rf_var,Plain RF,3
41,13,531,rf_var,Plain RF,3
41,14,2,rf_var,Plain RF,3
41,15,33,rf_var,Plain RF,3
41,16,1,rf_var,Plain RF,3
41,17,1,rf_var,Plain RF,3
41,18,1,rf_var,Plain RF,3
41,20,2,rf_var,Plain RF,3
41,21,344,rf_var,Plain RF,3
41,23,1,rf_var,Plain RF,3
41,25,3,rf_var,Plain RF,3
41,26,412,rf_var,Plain RF,3
41,27,791,rf_var,Plain RF,3
41,28,958,rf_var,Plain RF,3
41,30,1719,rf_var,Plain RF,3
41,32,9,rf_var,Plain RF,3
41,33,865,rf_var,Plain RF,3
41,34,5,rf_var,Plain RF,3
41,36,1720,rf_var,Plain RF,3
41,37,248,rf_var,Plain RF,3
41,38,1,rf_var,Plain RF,3
41,39,18,rf_var,Plain RF,3
41,40,221,rf_var,Plain RF,3
41,41,76330,rf_var,Plain RF,3
41,43,1,rf_var,Plain RF,3
41,44,259,rf_var,Plain RF,3
41,45,21,rf_var,Plain RF,3
41,46,7,rf_var,Plain RF,3
41,47,1180,rf_var,Plain RF,3
41,49,75,rf_var,Plain RF,3
41,55,1,rf_var,Plain RF,3
42,4,1,rf_var,Plain RF,3
42,5,1,rf_var,Plain RF,3
42,6,3,rf_var,Plain RF,3
42,7,200,rf_var,Plain RF,3
42,9,1,rf_var,Plain RF,3
42,10,2,rf_var,Plain RF,3
42,11,4,rf_var,Plain RF,3
42,12,1,rf_var,Plain RF,3
42,13,52,rf_var,Plain RF,3
42,14,3,rf_var,Plain RF,3
42,15,87,rf_var,Plain RF,3
42,16,65,rf_var,Plain RF,3
42,18,12,rf_var,Plain RF,3
42,19,570,rf_var,Plain RF,3
42,20,270,rf_var,Plain RF,3
42,22,600,rf_var,Plain RF,3
42,23,20,rf_var,Plain RF,3
42,24,1389,rf_var,Plain RF,3
42,25,1597,rf_var,Plain RF,3
42,26,1,rf_var,Plain RF,3
42,30,2,rf_var,Plain RF,3
42,31,169,rf_var,Plain RF,3
42,32,199,rf_var,Plain RF,3
42,33,9,rf_var,Plain RF,3
42,35,2,rf_var,Plain RF,3
42,36,3,rf_var,Plain RF,3
42,37,2,rf_var,Plain RF,3
42,38,2,rf_var,Plain RF,3
42,40,1,rf_var,Plain RF,3
42,41,1,rf_var,Plain RF,3
42,42,149152,rf_var,Plain RF,3
42,43,571,rf_var,Plain RF,3
42,44,2,rf_var,Plain RF,3
42,46,1,rf_var,Plain RF,3
42,47,8,rf_var,Plain RF,3
42,48,1,rf_var,Plain RF,3
42,49,4,rf_var,Plain RF,3
42,50,2,rf_var,Plain RF,3
42,52,1,rf_var,Plain RF,3
42,53,1,rf_var,Plain RF,3
42,54,2,rf_var,Plain RF,3
42,55,5,rf_var,Plain RF,3
43,10,5,rf_var,Plain RF,3
43,16,92,rf_var,Plain RF,3
43,18,14,rf_var,Plain RF,3
43,19,6,rf_var,Plain RF,3
43,20,33,rf_var,Plain RF,3
43,24,44,rf_var,Plain RF,3
43,25,55,rf_var,Plain RF,3
43,42,77,rf_var,Plain RF,3
43,43,5329,rf_var,Plain RF,3
43,46,37,rf_var,Plain RF,3
44,1,559,rf_var,Plain RF,3
44,2,25,rf_var,Plain RF,3
44,3,1970,rf_var,Plain RF,3
44,4,26,rf_var,Plain RF,3
44,5,1935,rf_var,Plain RF,3
44,6,17,rf_var,Plain RF,3
44,7,2462,rf_var,Plain RF,3
44,9,15,rf_var,Plain RF,3
44,10,2146,rf_var,Plain RF,3
44,11,16,rf_var,Plain RF,3
44,12,14,rf_var,Plain RF,3
44,13,614,rf_var,Plain RF,3
44,14,17,rf_var,Plain RF,3
44,15,19,rf_var,Plain RF,3
44,16,129,rf_var,Plain RF,3
44,17,12,rf_var,Plain RF,3
44,18,931,rf_var,Plain RF,3
44,19,53,rf_var,Plain RF,3
44,20,46,rf_var,Plain RF,3
44,21,8979,rf_var,Plain RF,3
44,22,18,rf_var,Plain RF,3
44,23,16,rf_var,Plain RF,3
44,24,24,rf_var,Plain RF,3
44,25,16,rf_var,Plain RF,3
44,26,8786,rf_var,Plain RF,3
44,27,123,rf_var,Plain RF,3
44,28,12511,rf_var,Plain RF,3
44,29,20,rf_var,Plain RF,3
44,30,22521,rf_var,Plain RF,3
44,31,35,rf_var,Plain RF,3
44,32,19,rf_var,Plain RF,3
44,33,1370,rf_var,Plain RF,3
44,34,866,rf_var,Plain RF,3
44,35,13,rf_var,Plain RF,3
44,36,22372,rf_var,Plain RF,3
44,37,27,rf_var,Plain RF,3
44,38,15,rf_var,Plain RF,3
44,39,5838,rf_var,Plain RF,3
44,40,16067,rf_var,Plain RF,3
44,41,1126,rf_var,Plain RF,3
44,42,14,rf_var,Plain RF,3
44,43,20,rf_var,Plain RF,3
44,44,416020,rf_var,Plain RF,3
44,45,1033,rf_var,Plain RF,3
44,46,1405,rf_var,Plain RF,3
44,47,10100,rf_var,Plain RF,3
44,48,54,rf_var,Plain RF,3
44,49,15731,rf_var,Plain RF,3
44,50,2359,rf_var,Plain RF,3
44,52,2347,rf_var,Plain RF,3
44,53,3302,rf_var,Plain RF,3
44,54,278,rf_var,Plain RF,3
44,55,1760,rf_var,Plain RF,3
45,1,98,rf_var,Plain RF,3
45,2,1,rf_var,Plain RF,3
45,5,184,rf_var,Plain RF,3
45,6,1,rf_var,Plain RF,3
45,7,1,rf_var,Plain RF,3
45,10,111,rf_var,Plain RF,3
45,13,143,rf_var,Plain RF,3
45,14,1,rf_var,Plain RF,3
45,15,5,rf_var,Plain RF,3
45,16,55,rf_var,Plain RF,3
45,18,30,rf_var,Plain RF,3
45,20,7,rf_var,Plain RF,3
45,22,1,rf_var,Plain RF,3
45,23,17,rf_var,Plain RF,3
45,24,319,rf_var,Plain RF,3
45,25,38,rf_var,Plain RF,3
45,26,1,rf_var,Plain RF,3
45,27,1,rf_var,Plain RF,3
45,28,8,rf_var,Plain RF,3
45,29,106,rf_var,Plain RF,3
45,30,91,rf_var,Plain RF,3
45,31,32,rf_var,Plain RF,3
45,33,6,rf_var,Plain RF,3
45,34,97,rf_var,Plain RF,3
45,37,1,rf_var,Plain RF,3
45,39,283,rf_var,Plain RF,3
45,40,35,rf_var,Plain RF,3
45,41,1,rf_var,Plain RF,3
45,42,3,rf_var,Plain RF,3
45,44,71,rf_var,Plain RF,3
45,45,13951,rf_var,Plain RF,3
45,46,668,rf_var,Plain RF,3
45,47,8,rf_var,Plain RF,3
45,49,25,rf_var,Plain RF,3
45,50,2,rf_var,Plain RF,3
45,52,1,rf_var,Plain RF,3
45,53,1,rf_var,Plain RF,3
45,54,1,rf_var,Plain RF,3
46,1,329,rf_var,Plain RF,3
46,2,4,rf_var,Plain RF,3
46,3,94,rf_var,Plain RF,3
46,4,14,rf_var,Plain RF,3
46,5,114,rf_var,Plain RF,3
46,6,3,rf_var,Plain RF,3
46,7,175,rf_var,Plain RF,3
46,9,1,rf_var,Plain RF,3
46,10,2070,rf_var,Plain RF,3
46,11,7,rf_var,Plain RF,3
46,12,7,rf_var,Plain RF,3
46,13,214,rf_var,Plain RF,3
46,14,5,rf_var,Plain RF,3
46,15,2,rf_var,Plain RF,3
46,16,1262,rf_var,Plain RF,3
46,17,5,rf_var,Plain RF,3
46,18,1195,rf_var,Plain RF,3
46,19,5,rf_var,Plain RF,3
46,20,602,rf_var,Plain RF,3
46,21,18,rf_var,Plain RF,3
46,22,12,rf_var,Plain RF,3
46,23,5,rf_var,Plain RF,3
46,24,8,rf_var,Plain RF,3
46,25,19,rf_var,Plain RF,3
46,26,348,rf_var,Plain RF,3
46,27,3,rf_var,Plain RF,3
46,28,209,rf_var,Plain RF,3
46,29,5,rf_var,Plain RF,3
46,30,488,rf_var,Plain RF,3
46,31,14,rf_var,Plain RF,3
46,32,1,rf_var,Plain RF,3
46,33,37,rf_var,Plain RF,3
46,34,917,rf_var,Plain RF,3
46,35,3,rf_var,Plain RF,3
46,36,516,rf_var,Plain RF,3
46,37,22,rf_var,Plain RF,3
46,38,6,rf_var,Plain RF,3
46,39,2459,rf_var,Plain RF,3
46,40,1030,rf_var,Plain RF,3
46,41,12,rf_var,Plain RF,3
46,42,4,rf_var,Plain RF,3
46,43,172,rf_var,Plain RF,3
46,44,586,rf_var,Plain RF,3
46,45,845,rf_var,Plain RF,3
46,46,120653,rf_var,Plain RF,3
46,47,1081,rf_var,Plain RF,3
46,48,4,rf_var,Plain RF,3
46,49,672,rf_var,Plain RF,3
46,50,200,rf_var,Plain RF,3
46,52,9,rf_var,Plain RF,3
46,53,5,rf_var,Plain RF,3
46,54,8,rf_var,Plain RF,3
46,55,3,rf_var,Plain RF,3
47,1,131,rf_var,Plain RF,3
47,2,17,rf_var,Plain RF,3
47,3,1587,rf_var,Plain RF,3
47,4,46,rf_var,Plain RF,3
47,5,2338,rf_var,Plain RF,3
47,6,49,rf_var,Plain RF,3
47,7,1949,rf_var,Plain RF,3
47,9,11,rf_var,Plain RF,3
47,10,2643,rf_var,Plain RF,3
47,11,61,rf_var,Plain RF,3
47,12,7,rf_var,Plain RF,3
47,13,13,rf_var,Plain RF,3
47,14,7,rf_var,Plain RF,3
47,15,15,rf_var,Plain RF,3
47,16,19,rf_var,Plain RF,3
47,17,10,rf_var,Plain RF,3
47,18,18,rf_var,Plain RF,3
47,19,16,rf_var,Plain RF,3
47,20,15,rf_var,Plain RF,3
47,21,794,rf_var,Plain RF,3
47,22,10,rf_var,Plain RF,3
47,23,11,rf_var,Plain RF,3
47,24,13,rf_var,Plain RF,3
47,25,12,rf_var,Plain RF,3
47,26,766,rf_var,Plain RF,3
47,27,900,rf_var,Plain RF,3
47,28,9993,rf_var,Plain RF,3
47,29,16,rf_var,Plain RF,3
47,30,3774,rf_var,Plain RF,3
47,31,19,rf_var,Plain RF,3
47,32,17,rf_var,Plain RF,3
47,33,731,rf_var,Plain RF,3
47,34,474,rf_var,Plain RF,3
47,35,14,rf_var,Plain RF,3
47,36,7374,rf_var,Plain RF,3
47,37,178,rf_var,Plain RF,3
47,38,19,rf_var,Plain RF,3
47,39,1049,rf_var,Plain RF,3
47,40,7753,rf_var,Plain RF,3
47,41,334,rf_var,Plain RF,3
47,42,24,rf_var,Plain RF,3
47,43,15,rf_var,Plain RF,3
47,44,7040,rf_var,Plain RF,3
47,45,53,rf_var,Plain RF,3
47,46,1741,rf_var,Plain RF,3
47,47,293640,rf_var,Plain RF,3
47,48,95,rf_var,Plain RF,3
47,49,7333,rf_var,Plain RF,3
47,50,932,rf_var,Plain RF,3
47,52,156,rf_var,Plain RF,3
47,53,24,rf_var,Plain RF,3
47,54,14,rf_var,Plain RF,3
47,55,177,rf_var,Plain RF,3
48,4,1,rf_var,Plain RF,3
48,10,1,rf_var,Plain RF,3
48,27,5,rf_var,Plain RF,3
48,28,4,rf_var,Plain RF,3
48,30,1,rf_var,Plain RF,3
48,31,1,rf_var,Plain RF,3
48,35,1,rf_var,Plain RF,3
48,40,1,rf_var,Plain RF,3
48,44,2,rf_var,Plain RF,3
48,47,3,rf_var,Plain RF,3
48,48,1578,rf_var,Plain RF,3
48,49,22,rf_var,Plain RF,3
48,53,3,rf_var,Plain RF,3
48,55,1,rf_var,Plain RF,3
49,1,107,rf_var,Plain RF,3
49,2,3,rf_var,Plain RF,3
49,3,59,rf_var,Plain RF,3
49,4,8,rf_var,Plain RF,3
49,5,295,rf_var,Plain RF,3
49,6,3,rf_var,Plain RF,3
49,7,64,rf_var,Plain RF,3
49,9,7,rf_var,Plain RF,3
49,10,1050,rf_var,Plain RF,3
49,11,6,rf_var,Plain RF,3
49,12,1,rf_var,Plain RF,3
49,13,4,rf_var,Plain RF,3
49,14,7,rf_var,Plain RF,3
49,15,9,rf_var,Plain RF,3
49,16,4,rf_var,Plain RF,3
49,17,5,rf_var,Plain RF,3
49,18,3,rf_var,Plain RF,3
49,19,5,rf_var,Plain RF,3
49,20,26,rf_var,Plain RF,3
49,21,2100,rf_var,Plain RF,3
49,22,6,rf_var,Plain RF,3
49,23,10,rf_var,Plain RF,3
49,24,6,rf_var,Plain RF,3
49,25,7,rf_var,Plain RF,3
49,26,1779,rf_var,Plain RF,3
49,27,6,rf_var,Plain RF,3
49,28,1031,rf_var,Plain RF,3
49,29,6,rf_var,Plain RF,3
49,30,5109,rf_var,Plain RF,3
49,31,5,rf_var,Plain RF,3
49,32,9,rf_var,Plain RF,3
49,33,4,rf_var,Plain RF,3
49,34,631,rf_var,Plain RF,3
49,35,6,rf_var,Plain RF,3
49,36,2262,rf_var,Plain RF,3
49,37,17,rf_var,Plain RF,3
49,38,7,rf_var,Plain RF,3
49,39,767,rf_var,Plain RF,3
49,40,4587,rf_var,Plain RF,3
49,41,12,rf_var,Plain RF,3
49,42,6,rf_var,Plain RF,3
49,43,2,rf_var,Plain RF,3
49,44,3468,rf_var,Plain RF,3
49,45,110,rf_var,Plain RF,3
49,46,853,rf_var,Plain RF,3
49,47,1822,rf_var,Plain RF,3
49,48,35,rf_var,Plain RF,3
49,49,129170,rf_var,Plain RF,3
49,50,371,rf_var,Plain RF,3
49,52,1027,rf_var,Plain RF,3
49,53,623,rf_var,Plain RF,3
49,54,46,rf_var,Plain RF,3
49,55,187,rf_var,Plain RF,3
50,1,1,rf_var,Plain RF,3
50,2,4,rf_var,Plain RF,3
50,3,1,rf_var,Plain RF,3
50,4,1,rf_var,Plain RF,3
50,6,2,rf_var,Plain RF,3
50,7,3,rf_var,Plain RF,3
50,10,27,rf_var,Plain RF,3
50,14,1,rf_var,Plain RF,3
50,15,1,rf_var,Plain RF,3
50,16,1,rf_var,Plain RF,3
50,17,1,rf_var,Plain RF,3
50,20,1,rf_var,Plain RF,3
50,21,1,rf_var,Plain RF,3
50,22,1,rf_var,Plain RF,3
50,23,1,rf_var,Plain RF,3
50,25,1,rf_var,Plain RF,3
50,30,6,rf_var,Plain RF,3
50,32,2,rf_var,Plain RF,3
50,34,7,rf_var,Plain RF,3
50,35,1,rf_var,Plain RF,3
50,36,1,rf_var,Plain RF,3
50,37,1,rf_var,Plain RF,3
50,39,26,rf_var,Plain RF,3
50,40,24,rf_var,Plain RF,3
50,41,1,rf_var,Plain RF,3
50,43,1,rf_var,Plain RF,3
50,44,21,rf_var,Plain RF,3
50,46,15,rf_var,Plain RF,3
50,47,15,rf_var,Plain RF,3
50,50,2111,rf_var,Plain RF,3
50,53,8,rf_var,Plain RF,3
50,54,2,rf_var,Plain RF,3
50,55,2,rf_var,Plain RF,3
52,1,10,rf_var,Plain RF,3
52,2,6,rf_var,Plain RF,3
52,3,9,rf_var,Plain RF,3
52,4,10,rf_var,Plain RF,3
52,5,4,rf_var,Plain RF,3
52,6,10,rf_var,Plain RF,3
52,7,12,rf_var,Plain RF,3
52,9,9,rf_var,Plain RF,3
52,10,10,rf_var,Plain RF,3
52,11,10,rf_var,Plain RF,3
52,12,12,rf_var,Plain RF,3
52,13,5,rf_var,Plain RF,3
52,14,9,rf_var,Plain RF,3
52,15,13,rf_var,Plain RF,3
52,16,6,rf_var,Plain RF,3
52,17,5,rf_var,Plain RF,3
52,18,13,rf_var,Plain RF,3
52,19,5,rf_var,Plain RF,3
52,20,5,rf_var,Plain RF,3
52,21,42,rf_var,Plain RF,3
52,22,8,rf_var,Plain RF,3
52,23,4,rf_var,Plain RF,3
52,24,5,rf_var,Plain RF,3
52,25,9,rf_var,Plain RF,3
52,26,10,rf_var,Plain RF,3
52,27,4,rf_var,Plain RF,3
52,28,5,rf_var,Plain RF,3
52,29,4,rf_var,Plain RF,3
52,30,1,rf_var,Plain RF,3
52,31,6,rf_var,Plain RF,3
52,32,4,rf_var,Plain RF,3
52,33,8,rf_var,Plain RF,3
52,34,2,rf_var,Plain RF,3
52,35,9,rf_var,Plain RF,3
52,36,3,rf_var,Plain RF,3
52,37,3,rf_var,Plain RF,3
52,38,8,rf_var,Plain RF,3
52,39,5,rf_var,Plain RF,3
52,40,178,rf_var,Plain RF,3
52,41,5,rf_var,Plain RF,3
52,42,8,rf_var,Plain RF,3
52,43,11,rf_var,Plain RF,3
52,44,125,rf_var,Plain RF,3
52,45,7,rf_var,Plain RF,3
52,46,6,rf_var,Plain RF,3
52,47,9,rf_var,Plain RF,3
52,49,122,rf_var,Plain RF,3
52,50,1,rf_var,Plain RF,3
52,52,22647,rf_var,Plain RF,3
52,53,183,rf_var,Plain RF,3
52,54,7,rf_var,Plain RF,3
52,55,23,rf_var,Plain RF,3
53,1,11,rf_var,Plain RF,3
53,2,88,rf_var,Plain RF,3
53,3,17,rf_var,Plain RF,3
53,4,15,rf_var,Plain RF,3
53,5,21,rf_var,Plain RF,3
53,6,12,rf_var,Plain RF,3
53,7,8,rf_var,Plain RF,3
53,9,18,rf_var,Plain RF,3
53,10,22,rf_var,Plain RF,3
53,11,12,rf_var,Plain RF,3
53,12,8,rf_var,Plain RF,3
53,13,9,rf_var,Plain RF,3
53,14,14,rf_var,Plain RF,3
53,15,22,rf_var,Plain RF,3
53,16,21,rf_var,Plain RF,3
53,17,20,rf_var,Plain RF,3
53,18,23,rf_var,Plain RF,3
53,19,21,rf_var,Plain RF,3
53,20,23,rf_var,Plain RF,3
53,21,731,rf_var,Plain RF,3
53,22,15,rf_var,Plain RF,3
53,23,18,rf_var,Plain RF,3
53,24,26,rf_var,Plain RF,3
53,25,14,rf_var,Plain RF,3
53,26,231,rf_var,Plain RF,3
53,27,10,rf_var,Plain RF,3
53,28,71,rf_var,Plain RF,3
53,29,19,rf_var,Plain RF,3
53,30,152,rf_var,Plain RF,3
53,31,16,rf_var,Plain RF,3
53,32,23,rf_var,Plain RF,3
53,33,7,rf_var,Plain RF,3
53,34,215,rf_var,Plain RF,3
53,35,17,rf_var,Plain RF,3
53,36,39,rf_var,Plain RF,3
53,37,20,rf_var,Plain RF,3
53,38,17,rf_var,Plain RF,3
53,39,44,rf_var,Plain RF,3
53,40,607,rf_var,Plain RF,3
53,41,21,rf_var,Plain RF,3
53,42,18,rf_var,Plain RF,3
53,43,18,rf_var,Plain RF,3
53,44,611,rf_var,Plain RF,3
53,45,16,rf_var,Plain RF,3
53,46,35,rf_var,Plain RF,3
53,47,30,rf_var,Plain RF,3
53,48,18,rf_var,Plain RF,3
53,49,928,rf_var,Plain RF,3
53,50,90,rf_var,Plain RF,3
53,52,415,rf_var,Plain RF,3
53,53,59312,rf_var,Plain RF,3
53,54,8,rf_var,Plain RF,3
53,55,292,rf_var,Plain RF,3
54,1,4,rf_var,Plain RF,3
54,2,3,rf_var,Plain RF,3
54,3,6,rf_var,Plain RF,3
54,4,2,rf_var,Plain RF,3
54,6,2,rf_var,Plain RF,3
54,7,2,rf_var,Plain RF,3
54,9,6,rf_var,Plain RF,3
54,10,3,rf_var,Plain RF,3
54,11,6,rf_var,Plain RF,3
54,12,5,rf_var,Plain RF,3
54,13,4,rf_var,Plain RF,3
54,14,3,rf_var,Plain RF,3
54,17,3,rf_var,Plain RF,3
54,18,6,rf_var,Plain RF,3
54,19,2,rf_var,Plain RF,3
54,20,4,rf_var,Plain RF,3
54,21,134,rf_var,Plain RF,3
54,22,3,rf_var,Plain RF,3
54,23,8,rf_var,Plain RF,3
54,24,2,rf_var,Plain RF,3
54,25,1,rf_var,Plain RF,3
54,26,1,rf_var,Plain RF,3
54,28,10,rf_var,Plain RF,3
54,29,3,rf_var,Plain RF,3
54,30,5,rf_var,Plain RF,3
